Landslide_ID,Camp_name,Latitude,Longitude,Elevation (m),Date_of_movement,General_slope (degree),Slided_slope (degree),Width (m),Length_prev (m),Length_after (m),Depth (m),Material,Movement_type,State,Distribution,Style,Flow_accumulation_10yr_multiplied_log,Flow_accumulation_20yr_multiplied_log,Flow_accumulation_50yr_multiplied_log,Slope_classification,Flow_direction,Runoff_10yr,Runoff_20yr,Runoff_50yr,Fill_sinks,Basins,Landslide_Occurred
339,,2346608.8599290513,412341.0227466162,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,9.0,778.0,0
340,,2346774.4784719823,411828.8873505888,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,11.0,767.0,0
341,,2346676.945451881,411846.5013761648,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.0,767.0,0
342,,2346562.303018432,412089.3052586657,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,767.0,0
343,,2346444.420178928,412136.9757879706,,,,,,,,,,,,,,7.778611116456704,7.860573232280342,7.964137086223082,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.220863342285156,767.0,0
344,,2346389.7447022875,412025.83232717344,,,,,,,,,,,,,,6.339278468367474,6.597331821744598,6.700895646731704,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,767.0,0
345,,2346201.614630988,412261.99551278487,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,767.0,0
346,,2346431.7617578516,412185.9793062805,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,2.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.262313842773438,767.0,0
347,,2346351.9873373737,412371.4759608422,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0
348,,2346443.060894767,412247.69085555983,,,,,,,,,,,,,,7.84442841443409,7.926390530257726,8.029954365995929,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.333073616027832,767.0,0
349,,2346408.695801377,412511.1284353164,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,778.0,0
350,,2346133.462406006,412292.02328799776,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0
351,,2346381.37628517,412617.0581162834,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,11.0,778.0,0
352,,2346143.644193392,412364.32994526287,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0
353,,2346324.66453046,412412.74168149295,,,,,,,,,,,,,,6.515369705920962,7.59733181314372,7.700895664026628,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0
354,,2346155.632955864,412477.5001893016,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,27.0,778.0,0
355,,2346151.237513471,412920.5004553353,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,778.0,0
356,,2346145.2418248304,412651.5651309637,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,778.0,0
357,,2346266.81483914,412551.2445638045,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,778.0,0
358,,2346206.112701076,412549.6581365288,,,,,,,,,,,,,,6.640308431778164,6.7222705476018,6.825834383340004,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,778.0,0
359,,2346276.079635536,412698.69489429874,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,778.0,0
360,,2346214.6030637473,412780.4193582416,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,2.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,778.0,0
361,,2346090.930595821,412445.98606075434,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.12079620361328,767.0,0
362,,2346005.808225345,412521.6179804754,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,778.0,0
363,,2346040.2598192436,412607.92918280925,,,,,,,,,,,,,,6.941338459695436,7.023300575519072,7.126864411431966,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,778.0,0
364,,2346124.172542673,412615.04522022814,,,,,,,,,,,,,,7.117429697248924,7.19939181307256,7.302955638059666,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.05003547668457,778.0,0
365,,2345975.130794926,412867.5589174018,,,,,,,,,,,,,,7.745818645006924,7.82778076083056,7.987202448194526,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.312348365783691,778.0,0
366,,2346029.30299716,412766.4593242639,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,778.0,0
367,,2345982.859764907,412700.1924169906,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.700895646731704,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,778.0,0
368,,2345846.362486069,412709.2285563893,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.07076072692871,778.0,0
369,,2345862.0127276527,412814.7762402241,,,,,,,,,,,,,,6.038248472703492,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,778.0,0
370,,2345792.8484011646,412774.05035206926,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,778.0,0
371,,2346524.570205882,411705.7660526722,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,2.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,10.0,767.0,0
372,,2346463.963262522,411923.8230642309,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0
373,,2346238.5082220286,411639.21084342315,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.0,767.0,0
374,,2346309.693696025,411765.0385968057,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,767.0,0
375,,2346192.835746614,411765.2447165312,,,,,,,,,,,,,,6.513206959163058,6.595472304323296,6.69936893768308,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,14.0,767.0,0
376,,2346063.335273778,411796.0745556251,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,2.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,12.0,767.0,0
377,,2346081.4441682007,411788.69472895254,,,,,,,,,,,,,,6.33711572160957,7.232294398602442,7.336191028594934,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,12.0,767.0,0
378,,2345899.5655048527,411851.795472771,,,,,,,,,,,,,,7.291358195211904,7.373623540372144,7.47752015914034,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,11.0,767.0,0
379,,2346051.747471628,411812.4918778768,,,,,,,,,,,,,,6.036085725945588,6.41938106676981,6.523277689474792,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.0,767.0,0
380,,2346175.862405404,412034.60591825616,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0
381,,2346175.830970048,411831.9725415256,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,2.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.0,767.0,0
382,,2346125.2402103627,411950.6197644312,,,,,,,,,,,,,,7.317002063471072,7.398964179294708,7.50252803392653,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0
383,,2346206.794180623,412033.42856893205,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0
384,,2346238.7331015407,411948.816709518,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,767.0,0
385,,2345797.8386770273,411859.6758260484,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,2.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,12.0,767.0,0
386,,2345840.6004400994,412099.45027570456,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,767.0,0
387,,2345849.600020488,411940.9292035597,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,767.0,0
388,,2345762.26143024,411966.28398266534,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,11.0,767.0,0
389,,2346050.4823762258,412032.90422678256,,,,,,,,,,,,,,7.977767720131926,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0
390,,2346054.4203322353,412319.9111039039,,,,,,,,,,,,,,6.038248472703492,6.597331821744598,6.700895646731704,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,26.0,767.0,0
391,,2346058.53955216,412139.7381773708,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,2.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,767.0,0
392,,2346051.016395292,412243.8461304711,,,,,,,,,,,,,,6.339278468367474,6.722270579855092,6.825834415767984,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,767.0,0
393,,2345970.8607194945,412210.7939234262,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,26.0,767.0,0
394,,2345915.986099692,412166.6487249465,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,26.0,767.0,0
395,,2345887.233542002,412206.23738179606,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,2.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,26.0,767.0,0
396,,2345812.7032905226,412289.0729146471,,,,,,,,,,,,,,7.972746931447826,8.054709047271462,8.158272873421172,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.241592407226562,767.0,0
397,,2346005.212588112,412349.2338644272,,,,,,,,,,,,,,6.640308464031454,6.722270579855092,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,26.07076072692871,767.0,0
398,,2345839.398887225,412324.20712636126,,,,,,,,,,,,,,7.924739200389218,8.006701316212856,8.110265154245072,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.312353134155273,767.0,0
399,,2345991.1322479984,412414.33362732007,,,,,,,,,,,,,,6.339278468367474,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,27.0,767.0,0
400,,2345888.8802990457,412509.914578816,,,,,,,,,,,,,,6.737218464138196,7.375483086463038,7.47904692594022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,767.0,0
401,,2345943.950603423,412569.03334832034,,,,,,,,,,,,,,6.038248472703492,6.597331821744598,6.700895646731704,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,23.0,767.0,0
402,,2345760.046433024,412383.69867565593,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,767.0,0
403,,2345678.3141382793,412417.11015901144,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,767.0,0
404,,2345716.068992812,412414.16468338575,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,767.0,0
405,,2345809.933620192,412450.6759969976,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,767.0,0
406,,2345759.789471969,412566.0633279008,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,778.0,0
407,,2345791.787009858,412119.46035706607,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,767.0,0
408,,2345768.6981769702,412025.7668930453,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0
409,,2345750.111273281,412188.678070239,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,767.0,0
410,,2346047.48906122,411479.2778852177,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,2.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,12.0,767.0,0
411,,2345882.9111302285,411510.153646552,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,2.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
412,,2345744.9215685152,411462.7861542162,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
413,,2345733.991645614,411582.8304119594,,,,,,,,,,,,,,6.513206959163058,6.595472304323296,6.69936893768308,2.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
414,,2345728.9551165183,411518.91670576873,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
415,,2345820.8316502166,411671.6711148005,,,,,,,,,,,,,,6.88118377517507,6.96344912033531,7.067345747771714,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,11.0,767.0,0
416,,2345868.0459878254,411628.8442860143,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
417,,2345600.421959389,411874.2567743796,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,2.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,13.0,767.0,0
418,,2345702.244499649,411859.16661395377,,,,,,,,,,,,,,8.635968780190824,8.718234125351064,8.822130738902288,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,10.270118713378906,767.0,0
419,,2345654.351855877,411595.4187746174,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,23.0,767.0,0
420,,2345789.9948457708,411685.33463404846,,,,,,,,,,,,,,7.615869285216482,7.698134630376722,7.802031247608962,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,11.0,767.0,0
421,,2345702.887536144,411774.5780437571,,,,,,,,,,,,,,7.036085713044272,7.118351058204512,7.222247674285502,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,10.207942962646484,767.0,0
422,,2345615.657244426,411782.8725529228,,,,,,,,,,,,,,6.513206959163058,6.595472304323296,6.69936893768308,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,14.0,767.0,0
423,,2345277.6625169865,411577.6827217695,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.0,767.0,0
424,,2345420.995292491,411561.92572730215,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,767.0,0
425,,2345371.142958904,411605.5612341734,,,,,,,,,,,,,,6.513206959163058,6.595472304323296,6.69936893768308,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.170831680297848,767.0,0
426,,2345507.148393276,411750.796939744,,,,,,,,,,,,,,6.513206959163058,6.595472304323296,6.69936893768308,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
427,,2345568.7088160645,411757.41029568337,,,,,,,,,,,,,,7.07747839351111,7.15974373867135,7.222247674285502,2.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,16.0,767.0,0
428,,2345558.966559957,411626.4616587567,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,767.0,0
429,,2345369.9306136365,411686.7700659538,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
430,,2345382.3570465804,411777.29489437415,,,,,,,,,,,,,,6.513206959163058,6.595472304323296,6.69936893768308,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.0,767.0,0
431,,2345501.8333089934,411811.7518923035,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
432,,2345606.2944431566,411940.1305534807,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,2.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.461672782897947,767.0,0
433,,2345546.7932451274,411819.6240150077,,,,,,,,,,,,,,6.814236954827038,6.595472304323296,6.69936893768308,2.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,14.120794296264648,767.0,0
434,,2345523.515473274,411941.9279921732,,,,,,,,,,,,,,6.515369705920962,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,767.0,0
435,,2345309.368782741,411901.05209872377,,,,,,,,,,,,,,6.515369705920962,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,767.0,0
436,,2345368.6509257737,411955.57057109085,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,767.0,0
437,,2345408.1416357327,412121.4771104933,,,,,,,,,,,,,,6.640308431778164,6.7222705476018,6.825834383340004,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,11.015609741210938,767.0,0
438,,2345325.2634885423,411990.1777146387,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0
439,,2345246.8248396185,412132.6260702389,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.050034523010254,767.0,0
440,,2345322.239313296,412103.8071996565,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,767.0,0
441,,2345144.9829419884,411977.35176358145,,,,,,,,,,,,,,6.737218464138196,6.819180579961832,6.922744422290446,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,767.0,0
442,,2345249.461648808,411876.3857357452,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.0,767.0,0
443,,2345351.2882207143,411721.20186645095,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
444,,2345270.7862539343,411599.40408515447,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.0,767.0,0
445,,2345180.48456021,411547.318776314,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,767.0,0
446,,2345112.29367856,411639.3130389469,,,,,,,,,,,,,,6.513206959163058,6.896502299987278,7.00039893334706,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.141519546508793,767.0,0
447,,2345345.170407275,411494.7821371047,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,767.0,0
448,,2345652.6821512915,411391.0239504884,,,,,,,,,,,,,,7.74365589824902,6.595472304323296,6.69936893768308,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,16.12079620361328,767.0,0
449,,2345568.151268121,411490.55388163216,,,,,,,,,,,,,,6.881183738314168,6.963449083474408,6.92121767862152,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.0,767.0,0
450,,2345485.94205792,411494.62736741005,,,,,,,,,,,,,,6.036085725945588,6.41938106676981,6.523277689474792,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.07076072692871,767.0,0
451,,2345610.5547664016,410709.9396098536,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.07076072692871,767.0,0
452,,2345788.3747097338,411032.34552784887,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,2.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.0,767.0,0
453,,2345654.11256847,410873.7474376476,,,,,,,,,,,,,,6.036085725945588,6.595472304323296,6.69936893768308,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
454,,2345674.1854687952,410802.230176018,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.0,767.0,0
455,,2345765.5019683526,410774.67765390966,,,,,,,,,,,,,,6.881183738314168,6.963449083474408,7.067345710580654,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,13.241588592529297,767.0,0
456,,2345492.632690407,411306.9742151424,,,,,,,,,,,,,,6.33711572160957,7.118351058204512,7.222247674285502,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.12079620361328,767.0,0
457,,2345594.5222569634,411142.7547573577,,,,,,,,,,,,,,6.63814568502026,6.41938106676981,6.523277689474792,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
458,,2345549.103886725,411033.8140094412,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,2.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,767.0,0
459,,2345471.4059253247,411077.02869877487,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,23.0,767.0,0
460,,2345366.5394491907,410956.9385592124,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,2.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,767.0,0
461,,2345287.4529530862,411149.21743669466,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,23.0,767.0,0
462,,2345522.529457023,410850.9767368737,,,,,,,,,,,,,,6.036085725945588,6.41938106676981,6.523277689474792,2.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
463,,2345527.928175905,410785.67997931223,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.05003547668457,767.0,0
464,,2345427.1774230297,410594.68222543487,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.0,767.0,0
465,,2345232.079159152,410901.82238082495,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.141521453857415,767.0,0
466,,2345295.352681281,410881.916233794,,,,,,,,,,,,,,6.814236954827038,6.896502299987278,7.00039893334706,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.15010643005371,767.0,0
467,,2345080.9279779303,411021.7504050096,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.0,767.0,0
468,,2344958.19025543,411141.807034621,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
469,,2344778.9687788156,410705.9044256868,,,,,,,,,,,,,,6.513206959163058,6.595472304323296,6.69936893768308,2.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.341663360595703,767.0,0
470,,2345164.2957496964,411441.8801658006,,,,,,,,,,,,,,6.814236954827038,6.817321062540532,6.523277689474792,2.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.553936958312988,767.0,0
471,,2345223.038770457,411464.54954274336,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,767.0,0
472,,2345004.400719416,411185.78294122167,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
473,,2345081.0050301165,411408.492072798,,,,,,,,,,,,,,7.8284774175247,7.91074276268494,8.014639369662342,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.583246231079102,767.0,0
474,,2345215.266818057,411343.8679152064,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
