fid,fid_new1,fclass,name,maxspeed,length,combined_id_min,combined_id_max,DN_mean,time_needed (min)
"13102","13102",path,,"10","33.1045906477771","49213","49232","6.5","0.198627543886663"
"13103","13103",path,,"10","30.7589487373244","49217","49219","6","0.184553692423946"
"13104","13104",path,,"10","51.4341873083123","49221","49225","6.5","0.308605123849874"
"13105","13105",path,,"10","114.204020059334","49225","52371","6.5","0.685224120356004"
"13106","13106",path,,"10","35.2089142055782","49229","52371","6.5","0.211253485233469"
"13107","13107",path,,"10","25.7440750000805","49232","52376","7","0.154464450000483"
"13108","13108",path,,"10","45.1680031736779","49236","49237","6","0.271008019042068"
"13109","13109",path,,"10","19.9426818417753","49240","49246","6.5","0.119656091050652"
"13110","13110",path,,"10","23.71490902213","49245","49246","6","0.14228945413278"
"13111","13111",path,,"10","27.4896317604042","49245","49247","6","0.164937790562425"
"13112","13112",path,,"10","33.7831519638773","49252","49253","6.5","0.202698911783264"
"13113","13113",path,,"10","7.49542565895648","49256","49261","6","0.0449725539537389"
"13114","13114",path,,"10","14.0351833711955","49260","49261","6","0.0842111002271731"
"13117","13117",path,,"10","7.94169106170919","49267","49276","8","0.0476501463702551"
"13118","13118",path,,"10","5.7989114366399","49271","49276","7.5","0.0347934686198394"
"13119","13119",path,,"10","40.6683402561535","49276","51619","7","0.244010041536921"
"13120","13120",path,,"10","90.6659608164718","49278","49279","6.5","0.543995764898831"
"13121","13121",path,,"10","218.445613154593","49278","49285","7.428571","1.31067367892756"
"13122","13122",path,,"10","92.600169148283","49285","49286","6.5","0.555601014889698"
"13123","13123",path,,"10","18.3483414282183","48985","49289","7","0.11009004856931"
"13124","13124",path,,"10","39.1115206169074","49292","49296","7","0.234669123701445"
"13125","13125",path,,"10","33.5434298135596","49296","49300","6.5","0.201260578881357"
"13126","13126",path,,"10","11.1159841579573","49300","53231","6","0.0666959049477439"
"13127","13127",path,,"10","37.0478696894623","49305","53231","6","0.222287218136774"
"13128","13128",path,,"10","68.7347229949661","49309","53212","6","0.412408337969797"
"13129","13129",path,,"10","15.1651617768714","49313","49314","6","0.0909909706612284"
"13130","13130",track,,"10","21.9443039365941","49317","49320","6","0.131665823619565"
"13131","13131",track,,"10","91.27176180576","49320",CXB-206_A031 _04,"6","0.54763057083456"
"13132","13132",track,,"10","91.27176180576","49324",CXB-206_A031 _04,"6","0.54763057083456"
"13133","13133",path,,"10","20.6342274486521","49325","49327","6.5","0.123805364691912"
"13134","13134",path,,"10","16.8840207207782","49329","49331","6.5","0.101304124324669"
"13135","13135",track,,"10","48.6587590351736","49333","49336","6.5","0.291952554211042"
"13136","13136",track,,"10","31.2265531308309","49336","49337","6.5","0.187359318784986"
"13137","13137",path,,"10","20.9833269085089","49341","49345","8","0.125899961451053"
"13138","13138",path,,"10","38.8230735515049","49344","49345","7","0.23293844130903"
"13139","13139",path,,"10","17.4611377332888","49348","49349","6","0.104766826399733"
"13140","13140",path,,"10","59.4210703765871","49353","49357","7","0.356526422259523"
"13141","13141",path,,"10","9.83278759774178","49357","49361","7","0.0589967255864507"
"13142","13142",path,,"10","3.06518816195885","49360","49361","7","0.0183911289717531"
"13143","13143",path,,"10","142.126279477261","49360",CXB-205_E028 _01,"7.25","0.852757676863564"
"13144","13144",path,,"10","142.126279477261","49365",CXB-205_E028 _01,"9","0.852757676863564"
"13146","13146",path,,"10","17.8755416347106","49368","49369","7","0.107253249808264"
"13147","13147",path,,"10","66.1196238018285","49029","49372","6","0.396717742810971"
"13148","13148",path,,"10","78.510520848814","49375",HF_049,"7","0.471063125092884"
"13149","13149",path,,"10","24.7690282048732","47750","49377","7","0.148614169229239"
"13150","13150",path,,"10","16.8791940860583","49381","49382","7","0.10127516451635"
"13151","13151",path,,"10","17.7894611337769","49383","49385","6","0.106736766802662"
"13152","13152",path,,"10","50.7082003177989","49387","49388","6.5","0.304249201906793"
"13153","13153",path,,"10","68.1598927824887","49389","49391","6.5","0.408959356694932"
"13154","13154",path,,"10","27.7509589312576","49393","49395","7","0.166505753587546"
"13155","13155",path,,"10","59.5749560707155","49396","49397","6.5","0.357449736424293"
"13156","13156",path,,"10","79.558279415331","46996","49406","7","0.477349676491986"
"13157","13157",path,,"10","18.1297658473497","46965","46996","6","0.108778595084098"
"13161","13161",path,,"10","42.4729451271204","49412","49413","8","0.254837670762722"
"13162","13162",path,,"10","13.1836272265522","48913","49416","6.5","0.079101763359313"
"13163","13163",path,,"10","7.43055798775593","48913","49425","7","0.0445833479265356"
"13164","13164",path,,"10","46.4282220871634","49424","49425","7","0.27856933252298"
"13167","13167",path,,"10","5.53784092951302","49436","49884","7","0.0332270455770781"
"13168","13168",path,,"10","8.95696639169545","49433","49436","7","0.0537417983501727"
"13169","13169",path,,"10","23.7641716433993","49436","49437","7","0.142585029860396"
"13170","13170",path,,"10","23.2455696009814","49441","49444","6.5","0.139473417605888"
"13172","13172",path,,"10","18.1980404899465","49448","49449","7","0.109188242939679"
"13175","13175",path,,"10","10.4766978940807","49454","49456","7","0.0628601873644842"
"13176","13176",path,,"10","12.6620777636478","49456","49461","7","0.0759724665818867"
"13177","13177",path,,"10","36.0760787170006","49461","49465","7","0.216456472302003"
"13178","13178",path,,"10","41.6877233484452","49468",CXB-207_B048 _01,"7","0.250126340090671"
"13179","13179",path,,"10","41.6877233484452","49477",CXB-207_B048 _01,"7","0.250126340090671"
"13180","13180",path,,"10","15.6161056671409","49477","49481","7","0.0936966340028456"
"13181","13181",path,,"10","11.9430012516932","49481","49485","7","0.0716580075101592"
"13182","13182",path,,"10","28.2075247975346","49485","49492","7","0.169245148785208"
"13183","13183",path,,"10","14.206985454371","49492","49497","7","0.0852419127262261"
"13184","13184",path,,"10","4.55001796516875","49497","49502","7","0.0273001077910125"
"13185","13185",path,,"10","17.1797970624785","49501","49502","7","0.103078782374871"
"13186","13186",path,,"10","14.3503911554924","49517","52492","6","0.0861023469329542"
"13188","13188",path,,"10","67.363503486898","49513","49517","6","0.404181020921388"
"13189","13189",path,,"10","33.9433254876758","49519","49521","6","0.203659952926055"
"13190","13190",path,,"10","29.7814667204763","49523","49525","6","0.178688800322858"
"13191","13191",path,,"10","62.2244154884684","49527","52636","7","0.373346492930811"
"13192","13192",path,,"10","4.22321616522518","49531",CXB-207_E051 _06,"6","0.0253392969913511"
"13193","13193",path,,"10","8.95659723818681","49533","49534","7","0.0537395834291209"
"13194","13194",path,,"10","1.96412840293341","49534","49548","7","0.0117847704176004"
"13195","13195",path,,"10","26.4775499087424","49548","49553","6.5","0.158865299452454"
"13196","13196",path,,"10","14.1211236615463","49553","49617","6","0.0847267419692775"
"13199","13199",path,,"10","4.97966573800235","49556","49557","7","0.0298779944280141"
"13200","13200",path,,"10","3.63407176579809","49560","49601","6","0.0218044305947886"
"13201","13201",path,,"10","7.16442170296299","49601","49614","6","0.0429865302177779"
"13202","13202",path,,"10","3.14032544513914","49567","49585","7","0.0188419526708348"
"13203","13203",path,,"10","6.6901296438151","49572","49585","6.5","0.0401407778628906"
"13204","13204",path,,"10","6.21860386157514","49577","49585","6.5","0.0373116231694508"
"13205","13205",path,,"10","13.9925330276254","49581","49585","6.5","0.0839551981657524"
"13206","13206",path,,"10","14.3052087524065","49548","49557","7","0.0858312525144388"
"13207","13207",path,,"10","15.5900317242202","49548","49607","6.5","0.093540190345321"
"13208","13208",path,,"10","12.6877194313153","49607","49631","6","0.0761263165878915"
"13209","13209",path,,"10","16.9117248454465","49601","49631","6","0.101470349072679"
"13210","13210",path,,"10","3.47923490471655","49607","49619","6","0.0208754094282993"
"13211","13211",path,,"10","9.79424192809645","49616","49619","6","0.0587654515685787"
"13212","13212",path,,"10","17.0473504547075","49614","49616","6","0.102284102728245"
"13213","13213",path,,"10","19.6795753903542","49617","49619","6","0.118077452342125"
"13214","13214",path,,"10","11.6150415810577","49621","49622","7","0.0696902494863461"
"13215","13215",path,,"10","6.84478790667988","49533","49534","7","0.0410687274400793"
"13216","13216",path,,"10","24.0250992917298","49534","49631","6.5","0.144150595750379"
"13217","13217",path,,"10","6.10752060120291","49616","49631","6","0.0366451236072174"
"13218","13218",path,,"10","7.49146673554871","49641","49699","7","0.0449488004132922"
"13219","13219",path,,"10","13.3277635376674","49699","49711","7","0.0799665812260043"
"13220","13220",path,,"10","68.7789765975889","49711","49725","6.5","0.412673859585533"
"13222","13222",path,,"10","21.8143072054837","49655","49724","6","0.130885843232902"
"13223","13223",path,,"10","15.1572498459114","49659","49724","6","0.0909434990754685"
"13224","13224",path,,"10","22.8331477317791","49664","49668","6.5","0.136998886390675"
"13225","13225",path,,"10","16.3635343527319","49668","49669","7","0.0981812061163912"
"13226","13226",path,,"10","3.13577147989728","49669","49681","7","0.0188146288793837"
"13227","13227",path,,"10","21.1879046186109","49675","49681","6.5","0.127127427711666"
"13228","13228",path,,"10","29.4480310175155","49679","49681","7","0.176688186105093"
"13229","13229",path,,"10","21.022943026336","49683","49685","6.5","0.126137658158016"
"13230","13230",path,,"10","14.3359005337936","49687","49689","6","0.0860154032027613"
"13231","13231",path,,"10","3.72847467721403","49691","49693","7","0.0223708480632842"
"13232","13232",path,,"10","3.19760550794167","49693","49695","7","0.01918563304765"
"13233","13233",path,,"10","12.8092773363935","49695","49699","7","0.0768556640183609"
"13234","13234",path,,"10","10.5351962022246","49695","49720","7","0.0632111772133478"
"13235","13235",path,,"10","4.73332643871483","49716","49720","7","0.028399958632289"
"13236","13236",path,,"10","9.76111534300704","49711","49716","7","0.0585666920580423"
"13237","13237",path,,"10","15.8189974089428","49714","49716","6.5","0.0949139844536571"
"13238","13238",path,,"10","16.6388883464698","49693","49720","7","0.0998333300788188"
"13239","13239",path,,"10","24.9673858443018","49721","49724","6","0.149804315065811"
"13240","13240",path,,"10","17.9335908009217","49725","49733","6","0.10760154480553"
"13241","13241",path,,"10","16.1081329234852","49729","49733","6","0.0966487975409109"
"13242","13242",path,,"10","5.11929111025005","49733","49744","6","0.0307157466615003"
"13243","13243",path,,"10","11.6503209622444","49737","49744","6","0.0699019257734664"
"13244","13244",path,,"10","26.8184397226134","49741","49744","6","0.16091063833568"
"13245","13245",path,,"10","42.4854137018573","49745",CXB-215_D119 _04,"6","0.254912482211144"
"13246","13246",path,,"10","42.4854137018573","49752",CXB-215_D119 _04,"6","0.254912482211144"
"13247","13247",path,,"10","42.7774908918792","49752","49757","6.5","0.256664945351275"
"13248","13248",path,,"10","22.8932329270147","49756","49757","6","0.137359397562088"
"13249","13249",path,,"10","10.1978110696538","49752","49759","6.5","0.0611868664179229"
"13250","13250",path,,"10","22.1000480952586","49765","49769","6","0.132600288571552"
"13251","13251",path,,"10","16.5113457443732","49769","49776","6","0.0990680744662389"
"13252","13252",path,,"10","37.5648778656954","49776","49781","6","0.225389267194172"
"13253","13253",path,,"10","8.23827158980564","49779","49781","6","0.0494296295388338"
"13254","13254",path,,"10","38.2536214640473","49783","49784","7.5","0.229521728784284"
"13255","13255",path,,"10","21.7326342416771","49788","49789","6","0.130395805450062"
"13256","13256",path,,"10","35.4365062387599","49788",CXB-215_B117 _02,"6","0.21261903743256"
"13257","13257",path,,"10","35.4365062387599","49797",CXB-215_B117 _02,"6","0.21261903743256"
"13258","13258",path,,"10","6.999300561904","49797","49805","6","0.041995803371424"
"13259","13259",path,,"10","10.8095579097239","49804","49805","6","0.0648573474583436"
"13260","13260",path,,"10","15.6072367368289","49789","49808","6","0.0936434204209732"
"13262","13262",path,,"10","49.7929322268581","49817","49820","6","0.298757593361149"
"13263","13263",path,,"10","5.32151319639279","49819","49820","6","0.0319290791783568"
"13264","13264",path,,"10","17.6479311281015","49821","49823","6.5","0.105887586768609"
"13265","13265",path,,"10","16.1961383138356","49824","49830","6","0.0971768298830136"
"13266","13266",path,,"10","15.1770406753999","49829","49830","6","0.0910622440523994"
"13267","13267",path,,"10","21.41608297535","49837","49840","7","0.1284964978521"
"13268","13268",path,,"10","7.45754856620941","49836","49837","7","0.0447452913972565"
"13269","13269",path,,"10","23.3256963926958","49840","49844","7","0.139954178356175"
"13270","13270",path,,"10","2.59802184551796","49844","49848","7","0.0155881310731078"
"13271","13271",path,,"10","11.8445385301853","49846","49848","7","0.0710672311811115"
"13272","13272",path,,"10","16.8145217443891","49849","49853","7","0.100887130466335"
"13273","13273",path,,"10","19.2003567573203","49853","49857","7","0.115202140543922"
"13274","13274",path,,"10","23.4550843612006","49856","49857","7","0.140730506167204"
"13275","13275",path,,"10","34.4695159940879","49859","49860","6.5","0.206817095964528"
"13276","13276",path,,"10","25.8192633258861","49861","49864","6.5","0.154915579955317"
"13278","13278",path,,"10","32.2846716123127","48910","49872","6","0.193708029673876"
"13279","13279",path,,"10","7.48778467400857","49872","49876","6","0.0449267080440514"
"13280","13280",path,,"10","32.5332215337225","49876","49880","6","0.195199329202335"
"13281","13281",path,,"10","22.7968318168038","49880","49884","6.5","0.136780990900823"
"13282","13282",path,,"10","13.2764762624776","49884","49885","6.5","0.0796588575748653"
"13283","13283",path,,"10","9.30769306953653","49885","49886","6","0.0558461584172192"
"13284","13284",path,,"10","15.6440744265287","49886","49893","6","0.0938644465591721"
"13285","13285",path,,"10","40.1719965110732","49893","49901","6","0.241031979066439"
"13286","13286",path,,"10","3.95626942998806","49899","49901","6","0.0237376165799283"
"13287","13287",path,,"10","23.2879000365377","49903","49904","6","0.139727400219226"
"13288","13288",path,,"10","32.693203039336","49907","50028","6","0.196159218236016"
"13289","13289",path,,"10","30.7521635162083","49911","49913","6","0.18451298109725"
"13290","13290",path,,"10","54.2445526181153","49915","49917","6","0.325467315708692"
"13291","13291",path,,"10","11.7992613843765","49917","49925","6","0.070795568306259"
"13292","13292",path,,"10","15.1482102989889","49925","49948","6","0.0908892617939331"
"13293","13293",path,,"10","10.803585636224","49928","49948","6.5","0.0648215138173439"
"13294","13294",path,,"10","8.71269180673445","49928","49949","7","0.0522761508404067"
"13295","13295",path,,"10","19.8599196150303","46744","49949","7","0.119159517690182"
"13296","13296",path,,"10","33.2327175380214","46744","49944","6.5","0.199396305228128"
"13297","13297",path,,"10","11.1276149325925","49942","49944","6","0.0667656895955549"
"13298","13298",path,,"10","4.98450631078687","49945","49948","6","0.0299070378647212"
"13299","13299",path,,"10","28.8867120877588","49949","49951","7","0.173320272526553"
"13300","13300",path,,"10","37.5523259779154","49953","49969","6","0.225313955867492"
"13301","13301",path,,"10","23.6741596442849","49957","49965","7","0.14204495786571"
"13303","13303",path,,"10","28.8393048107295","49965","49969","6.5","0.173035828864377"
"13304","13304",path,,"10","41.7857929816338","49968","49969","6","0.250714757889803"
"13305","13305",path,,"10","53.8530886471627","49972","49973","7","0.323118531882976"
"13306","13306",path,,"10","26.6940683697825","49976","49981","6","0.160164410218695"
"13307","13307",path,,"10","20.4608470055245","49981","49984","6","0.122765082033147"
"13308","13308",path,,"10","19.5728890890065","49984","49988","6","0.117437334534039"
"13309","13309",path,,"10","8.08339587608238","49988","49993","6","0.0485003752564943"
"13310","13310",path,,"10","3.86969250274897","49993","49997","6","0.0232181550164938"
"13311","13311",path,,"10","67.8434059657092","49997","50000","6.5","0.407060435794255"
"13312","13312",path,,"10","32.7319344206217","50000","50005","6","0.19639160652373"
"13313","13313",path,,"10","34.0448052952323","50005",CXB-207_C049 _06,"6","0.204268831771394"
"13314","13314",path,,"10","34.0448052952323","50009",CXB-207_C049 _06,"6","0.204268831771394"
"13315","13315",path,,"10","14.5168362888307","50009","50013","6","0.087101017732984"
"13316","13316",path,,"10","24.6590888659031","50013","50015","6","0.147954533195419"
"13317","13317",path,,"10","12.2005246634217","50015","50028","6","0.0732031479805303"
"13318","13318",path,,"10","19.2548278201178","50028","50029","6","0.115528966920707"
"13320","13320",path,,"10","23.9252843634008","50033","52440","6","0.143551706180405"
"13321","13321",path,,"10","13.5254066367819","50037","52440","6","0.0811524398206912"
"13322","13322",path,,"10","19.743461286681","50041","50043","6","0.118460767720086"
"13324","13324",path,,"10","5.55970753788092","50047","50057","7","0.0333582452272855"
"13325","13325",path,,"10","19.9163518803918","50057","50071","6.5","0.119498111282351"
"13326","13326",path,,"10","20.4038533925206","50057","50065","6.5","0.122423120355124"
"13327","13327",path,,"10","29.2647316312682","50061","50065","6","0.175588389787609"
"13329","13329",path,,"10","20.1662915151033","50069","50071","6","0.12099774909062"
"13330","13330",path,,"10","27.0553283981248","50073","50075","6","0.162331970388749"
"13331","13331",path,,"10","20.7421703779797","50076","50077","6","0.124453022267878"
"13332","13332",path,,"10","64.4596715054129","50076","50081","6.5","0.386758029032477"
"13334","13334",path,,"10","11.7036329600012","50087","50089","6.5","0.070221797760007"
"13335","13335",path,,"10","14.0594747974633","50089","50100","6.5","0.0843568487847799"
"13336","13336",path,,"10","15.1688582066852","50095","50100","7","0.0910131492401112"
"13338","13338",path,,"10","42.5537899204634","50100",CXB-203_D018 _02,"7","0.255322739522781"
"13339","13339",path,,"10","57.1799807908739","50105","50107","6.5","0.343079884745243"
"13340","13340",path,,"10","3.54603327129152","50107","50109","7","0.0212761996277491"
"13341","13341",path,,"10","8.39238617281368","50109","50110","7","0.0503543170368821"
"13342","13342",path,,"10","8.57919443838193","50111","50112","7","0.0514751666302916"
"13344","13344",track,,"10","62.117814324967","50115","52697","6","0.372706885949802"
"13345","13345",track,,"10","33.03389190102","50119",CXB-206_F036 _02,"6","0.19820335140612"
"13346","13346",track,,"10","33.03389190102","50126",CXB-206_F036 _02,"6","0.19820335140612"
"13347","13347",track,,"10","17.7373468687353","50126","50128","6","0.106424081212412"
"13348","13348",track,,"10","48.8449128173283","50128","50133","6","0.29306947690397"
"13349","13349",track,,"10","14.5433049022618","50133","50137","6","0.0872598294135707"
"13350","13350",track,,"10","12.5695249563295","50137","50140","6","0.0754171497379773"
"13351","13351",track,,"10","64.317886029988","50140","52645","6","0.385907316179928"
"13352","13352",track,,"10","61.758249774886","50143","52645","6","0.370549498649316"
"13353","13353",track,,"10","72.5156483916148","50115","50143","6","0.435093890349689"
"13354","13354",track,,"10","20.6192589167781","50151","50157","6","0.123715553500668"
"13355","13355",track,,"10","4.19370882737304","50157","50161","6","0.0251622529642383"
"13356","13356",track,,"10","11.0681779819548","50161","50165","6","0.0664090678917287"
"13357","13357",track,,"10","29.9559418592931","50165","50168","6","0.179735651155759"
"13358","13358",track,,"10","5.89051749793787","50166","50168","6","0.0353431049876272"
"13359","13359",steps,,"10","41.9916356618239","50172","50173","6.5","0.251949813970943"
"13360","13360",steps,,"10","10.4488356632251","50173","50175","6.5","0.0626930139793508"
"13361","13361",path,,"10","64.9892592909668","50128","50176","6.5","0.389935555745801"
"13363","13363",path,,"10","38.0044499926821","46973","50181","6","0.228026699956093"
"13365","13365",path,,"10","24.5262308675114","50188","50192","6.5","0.147157385205068"
"13366","13366",path,,"10","34.6984333172858","50192",CXB-204_B021 _04,"6.5","0.208190599903715"
"13367","13367",path,,"10","34.6984333172858","50201",CXB-204_B021 _04,"6","0.208190599903715"
"13368","13368",path,,"10","18.7970955963055","50201","50205","6","0.112782573577833"
"13369","13369",path,,"10","19.1811422518342","50204","50205","6","0.115086853511005"
"13370","13370",path,,"10","10.2099926252794","50207","50208","7.5","0.0612599557516767"
"13371","13371",path,,"10","31.3231611867835","50207","50212","7.5","0.187938967120701"
"13372","13372",path,,"10","17.7894897392909","50217","50244","7","0.106736938435745"
"13375","13375",path,,"10","5.35926300621334","50222","50227","7","0.0321555780372801"
"13377","13377",path,,"10","44.1363047645886","50227","50228","6.5","0.264817828587532"
"13378","13378",path,,"10","29.4929252644002","50232","50237","7","0.176957551586401"
"13379","13379",path,,"10","6.90908017609094","50237","50240","7","0.0414544810565456"
"13380","13380",path,,"10","18.3385553751072","50240","50245","7","0.110031332250643"
"13381","13381",path,,"10","22.8482039895018","50244","50245","7","0.137089223937011"
"13382","13382",path,,"10","33.8315459967835","50248","50249","6","0.202989275980701"
"13383","13383",track,,"10","10.5274722764452","50253","50257","6","0.0631648336586712"
"13384","13384",track,,"10","15.4803756617019","50257","50261","6","0.0928822539702116"
"13385","13385",track,,"10","26.8191748012804","50261","50265","6","0.160915048807682"
"13386","13386",track,,"10","25.5118149414881","50265","50268","6","0.153070889648928"
"13387","13387",track,,"10","15.3030262989046","50268","50269","6","0.0918181577934277"
"13388","13388",track,,"10","12.2257609747963","50269","50276","6","0.073354565848778"
"13389","13389",track,,"10","19.2033429150194","50276","50280","6","0.115220057490116"
"13390","13390",track,,"10","6.39155946860274","50280","50288","6","0.0383493568116164"
"13391","13391",track,,"10","26.9865347719186","50288",CXB-206_E035 _06,"6","0.161919208631511"
"13392","13392",track,,"10","26.9865347719186","50295",CXB-206_E035 _06,"6","0.161919208631511"
"13393","13393",track,,"10","24.4546630636089","50295","50300","6","0.146727978381653"
"13394","13394",track,,"10","7.55348830764452","50300","50301","6","0.0453209298458671"
"13395","13395",track,,"10","31.9902686660854","50301","50309","6","0.191941611996513"
"13396","13396",track,,"10","6.6103967394106","50309","50313","6","0.0396623804364636"
"13397","13397",track,,"10","18.783681407238","50312","50313","6","0.112702088443428"
"13398","13398",track,,"10","24.6807870950615","50312","50316","6","0.148084722570369"
"13400","13400",path,,"10","30.4270592125232","50320","50321","6.5","0.182562355275139"
"13401","13401",path,,"10","0.991923803014398","50323","50330","7","0.00595154281808639"
"13402","13402",path,,"10","71.2004710671522","50325",CXB-213_C068 _04,"6.5","0.427202826402913"
"13403","13403",path,,"10","81.3498563652808","50330",CXB-213_C068 _04,"7","0.488099138191685"
"13404","13404",path,,"10","9.05769154358101","50333","50334","6","0.0543461492614861"
"13405","13405",path,,"10","6.39758026760456","50340","50344","6","0.0383854816056274"
"13406","13406",path,,"10","33.7472154142182","50344","53075","6","0.202483292485309"
"13407","13407",path,,"10","32.2272800249095","50345","53075","6","0.193363680149457"
"13408","13408",path,,"10","78.9863738582147","50349","50609","7","0.473918243149288"
"13409","13409",path,,"10","108.108488425943","50355","50608","6.8","0.64865093055566"
"13410","13410",path,,"10","39.9142689489562","50609","51197","6.5","0.239485613693737"
"13411","13411",path,,"10","70.5802258221588","50361","50368","6","0.423481354932953"
"13412","13412",path,,"10","21.2958112390008","50365","50369","6","0.127774867434005"
"13413","13413",path,,"10","15.8982118720005","50368","50369","6","0.0953892712320029"
"13414","13414",path,,"10","69.9539616250587","50373",NS-INF-010-CEF-RPV-21,"6","0.419723769750352"
"13415","13415",path,,"10","69.9539616250587","50376",NS-INF-010-CEF-RPV-21,"6","0.419723769750352"
"13416","13416",path,,"10","69.9539616250587","50376","50380","6","0.419723769750352"
"13417","13417",path,,"10","69.9539616250587","50379","50380","6","0.419723769750352"
"13418","13418",path,,"10","1.77004040401474","50381","50384","6","0.0106202424240884"
"13419","13419",path,,"10","1.73935317357252","50384","50388","6","0.0104361190414351"
"13420","13420",path,,"10","3.5748642718581","50386","50388","6","0.0214491856311486"
"13422","13422",path,,"10","1.49751368747957","50392","50393","8","0.00898508212487743"
