nodeID,xCoord,yCoord,isHealthcare,old_id,xCoord_proj,yCoord_proj
3697,21.189359,92.159528,False,3697,412759.05899914145,2343336.0443078857
3700,21.189703,92.159562,False,3700,412762.790273761,2343374.100913052
3705,21.189824,92.159616,False,3705,412768.4667656644,2343387.463964037
3708,21.189968,92.159907,False,3708,412798.7585412551,2343403.2423358755
3709,21.189826,92.159736,False,3709,412780.9245569131,2343387.6192909805
3712,21.190103,92.15997,False,3712,412805.3774517029,2343418.150023796
3715,21.188656,92.159451,False,3715,412750.6533525096,2343258.2757961717
3717,21.199542,92.154926,False,3717,412287.35655352776,2344465.6818302595
3724,21.19975,92.154951,False,3724,412290.0743129002,2344488.690322311
3725,21.200029,92.155396,False,3725,412336.42918687966,2344519.3249299405
3728,21.200062,92.15554,False,3728,412351.3955825439,2344522.897833914
3729,21.190438,92.161298,False,3729,412943.42661053943,2343454.4991473253
3732,21.189768,92.161122,False,3732,412924.76449233765,2343380.437524624
3735,21.202016,92.162344,False,3735,413058.78080504836,2344735.4254002185
3737,21.201924,92.162308,False,3737,413054.9902811197,2344725.262215689
3741,21.201712,92.16225,False,3741,413048.8459855392,2344701.8290076237
3753,21.201498,92.162141,False,3753,413037.40685914207,2344678.202430295
3757,21.201369,92.162038,False,3757,413026.6402483777,2344663.980720328
3764,21.211045,92.1476,False,3764,411533.7804875113,2345742.959614653
3769,21.210618,92.148483,False,3769,411625.17339306435,2345695.2042172053
3777,21.202225,92.160811,False,3777,412899.7831769674,2344759.400558128
3789,21.202177,92.160513,False,3789,412868.8236762499,2344754.251603605
3792,21.202105,92.160277,False,3792,412844.2854579811,2344746.412171379
3813,21.196562,92.164854,False,3813,413316.1280379874,2344130.378864869
3817,21.196616,92.164801,False,3817,413310.65812424885,2344136.38480029
3821,21.197052,92.164823,False,3821,413313.1960943328,2344184.6310099126
3829,21.197247,92.164889,False,3829,413320.1606501481,2344206.1782917227
3834,21.197678,92.164806,False,3834,413311.7967204933,2344253.928531567
3837,21.197834,92.164749,False,3837,413305.9711682137,2344271.2264340683
3842,21.197879,92.164731,False,3842,413304.1290352993,2344276.2170665273
3844,21.19805,92.164659,False,3844,413296.7552634863,2344295.183442455
3845,21.19794,92.164703,False,3845,413301.2582459122,2344282.9841165054
3848,21.196187,92.165052,False,3848,413336.461793186,2344088.7640383034
3853,21.195975,92.165011,False,3853,413332.0823194595,2344065.3214480383
3854,21.194929,92.165378,False,3854,413369.5673963706,2343949.34526482
3857,21.196733,92.166202,False,3857,413456.150472177,2344148.5689473604
3861,21.196383,92.166279,False,3861,413463.9392546918,2344109.7874849592
3868,21.195877,92.166686,False,3868,413505.8914966443,2344053.5591487065
3877,21.195672,92.166893,False,3877,413527.2589625785,2344030.755947306
3880,21.1963,92.168866,False,3880,413732.4227283221,2344099.190006879
3884,21.196525,92.168391,False,3884,413683.2482179792,2344124.3525917334
3891,21.202314,92.167009,False,3891,413543.1650591322,2344765.85599372
3896,21.202293,92.16728,False,3896,413571.28163085773,2344763.3837404754
3899,21.202062,92.16762,False,3899,413606.43801994843,2344737.6302487245
3901,21.200719,92.16736,False,3901,413578.66965551063,2344589.1233856212
3904,21.201498,92.167905,False,3904,413635.69210713636,2344675.049033686
3905,21.200969,92.166996,False,3905,413541.03290373855,2344616.993018704
3909,21.207725,92.166234,False,3909,413465.87555870257,2345365.1909940597
3913,21.207729,92.166243,False,3913,413466.812022069,2345365.628812939
3917,21.207017,92.167002,False,3917,413545.1760331085,2345286.407164375
3922,21.207041,92.167061,False,3922,413551.31378997676,2345289.031376481
3929,21.207213,92.167654,False,3929,413612.96306978766,2345307.745463227
3933,21.20715,92.167452,False,3933,413591.9602601405,2345300.8825633754
3935,21.207438,92.167326,False,3935,413579.04995145224,2345332.8283457863
3937,21.206657,92.167615,False,3937,413608.5917146621,2345246.226365492
3945,21.206769,92.167733,False,3945,413620.904457865,2345258.558622902
3948,21.206712,92.168018,False,3948,413650.45236277336,2345252.0942108855
3949,21.20678,92.167828,False,3949,413630.77120403957,2345259.724336368
3953,21.206635,92.167265,False,3953,413572.2512804561,2345243.982277635
3956,21.206612,92.167409,False,3956,413587.1841257771,2345241.3579655634
3961,21.206603,92.167539,False,3961,413600.6720140999,2345240.2908824254
3964,21.206389,92.16794,False,3964,413642.1686766997,2345216.3857731777
3965,21.206305,92.167953,False,3965,413643.46914797934,2345207.081219619
3972,21.206648,92.168618,False,3972,413712.6910840922,2345244.6834082706
3976,21.206595,92.16861,False,3976,413711.8299446949,2345238.8215098153
3988,21.206274,92.168572,False,3988,413707.69928904274,2345203.312619451
3993,21.205997,92.168613,False,3993,413711.7938851929,2345172.630787568
4008,21.205723,92.168716,False,4008,413722.3254614348,2345142.2472345917
4013,21.205696,92.168928,False,4013,413744.314078624,2345139.1432916783
4016,21.205689,92.169288,False,4016,413781.6758086729,2345138.172485025
4020,21.205746,92.169469,False,4020,413800.4955814476,2345144.382955447
4032,21.205962,92.169997,False,4032,413855.4240055503,2345168.003434605
4037,21.210343,92.158122,False,4037,412625.4505315216,2345659.4167562444
4040,21.209947,92.158313,False,4040,412645.0416127697,2345615.480369517
4052,21.209612,92.15854,False,4052,412668.4051690293,2345578.2759024864
4057,21.20935,92.158747,False,4057,412689.73592461756,2345549.1624577204
4060,21.209125,92.158853,False,4060,412700.6055475393,2345524.2000413737
4061,21.20886,92.15853,False,4061,412666.92498293164,2345495.046792195
4081,21.181143,92.142608,False,4081,410997.7493100451,2342436.068546296
4101,21.182146,92.141198,False,4101,410851.97630069545,2342547.87709582
4116,21.183052,92.140923,False,4116,410823.9716519759,2342648.311793716
4120,21.183102,92.140918,False,4120,410823.48258739937,2342653.848825282
4121,21.183176,92.140887,False,4121,410820.3088526729,2342662.056907141
4125,21.183469,92.140518,False,4125,410782.1787057053,2342694.6950452356
4127,21.183534,92.140464,False,4127,410776.61197138764,2342701.919920952
4133,21.183778,92.140174,False,4133,410746.653557962,2342729.0901538716
4140,21.183849,92.140092,False,4140,410738.1837810135,2342736.994914298
4141,21.18417,92.139906,False,4141,410719.0679236511,2342772.6293496112
4148,21.184219,92.139881,False,4148,410716.5021102664,2342778.066965699
4149,21.184289,92.13983,False,4149,410711.24986464775,2342785.8435987653
4156,21.184293,92.139674,False,4156,410695.0579989204,2342786.3742076107
4157,21.184282,92.139546,False,4157,410681.7637862051,2342785.2287902213
4164,21.184283,92.139486,False,4164,410675.53582167486,2342785.3732805103
4165,21.184263,92.139306,False,4165,410656.83810763084,2342783.261023583
4169,21.184245,92.139222,False,4169,410648.1072975695,2342781.316045797
4173,21.184284,92.139085,False,4173,410633.90884305147,2342785.709961328
4184,21.184607,92.138784,False,4184,410602.85641134926,2342821.6307449006
4188,21.184661,92.138758,False,4188,410600.1898412504,2342827.6223672414
4189,21.185027,92.138705,False,4189,410594.9080408051,2342868.1627666224
4191,21.185562,92.138665,False,4191,410591.07741556084,2342927.401512283
4201,21.185677,92.138621,False,4201,410586.5790013464,2342940.1550430893
4206,21.185707,92.138584,False,4206,410582.7561311468,2342943.49644729
4210,21.185973,92.138238,False,4210,410546.9984548171,2342973.133726116
4213,21.186026,92.138168,False,4213,410539.7637679853,2342979.039506462
4221,21.186043,92.13773,False,4221,410494.30599557847,2342981.16839163
4223,21.18601,92.137254,False,4223,410444.8733984803,2342977.7846454657
4232,21.186068,92.137073,False,4232,410426.11904793285,2342984.3066133605
4240,21.186125,92.136912,False,4240,410409.4402725978,2342990.7066150443
4243,21.186439,92.136556,False,4243,410372.67385690165,2343025.66279806
4249,21.210788,92.148936,False,4249,411672.29176946665,2345713.7678321097
4253,21.18962,92.162988,False,4253,413118.37837762275,2343363.0322627593
4278,21.190028,92.161724,False,4278,412987.40739394515,2343408.8847547597
4285,21.190001,92.16161,False,4285,412975.55782023154,2343405.958876845
4289,21.190485,92.163066,False,4289,413126.9807354076,2343458.731168476
4297,21.189711,92.163651,False,4297,413187.25438423944,2343372.7412130637
4301,21.189512,92.16299,False,4301,413118.5228629912,2343351.077294807
4305,21.190014,92.163017,False,4305,413121.6190139551,2343406.6258617644
4313,21.190047,92.163509,False,4313,413172.71032311104,2343410.008818785
4316,21.190213,92.16445,False,4316,413270.4875993099,2343427.8671338465
4317,21.190101,92.163658,False,4317,413188.20879347244,2343415.9041337627
4319,21.190213,92.16445,False,4319,413270.4875993099,2343427.8671338465
4324,21.190539,92.16369,False,4324,413191.78635128983,2343464.3661946403
4339,21.190326,92.163055,False,4339,413125.74595414905,2343441.1384410886
4341,21.190348,92.163491,False,4341,413171.0176662255,2343443.3345621526
4345,21.190238,92.162489,False,4345,413066.9410059664,2343431.708599943
4349,21.192401,92.162465,False,4349,413065.71483912336,2343671.131321057
4357,21.202161,92.168321,False,4357,413679.2568484099,2344748.2058087722
4365,21.178003,92.145401,False,4365,411285.8218566286,2342086.954764118
4369,21.178578,92.145254,False,4369,411270.9042760156,2342150.6804404804
4373,21.178643,92.145045,False,4373,411249.24608574196,2342157.9918762115
4376,21.176985,92.145711,False,4376,411317.3971302267,2341974.1048444374
4380,21.177345,92.145614,False,4380,411307.5418003659,2342014.0054058377
4381,21.177409,92.145595,False,4381,411305.60749575915,2342021.099821834
4388,21.177551,92.145552,False,4388,411301.22817077773,2342036.841030483
4393,21.177659,92.145519,False,4393,411297.86671708623,2342048.813383945
4405,21.177526,92.146015,False,4405,411349.2791499392,2342033.815024337
4424,21.180529,92.147398,False,4424,411494.6409882078,2342365.427141196
4425,21.180719,92.147492,False,4425,411504.51236979745,2342386.404674375
4432,21.180983,92.147584,False,4432,411514.2201355904,2342415.573960912
4438,21.181251,92.147662,False,4438,411522.47688979364,2342445.193802067
4445,21.181586,92.147906,False,4445,411548.006125576,2342482.136872993
4446,21.181669,92.147994,False,4446,411557.19086993654,2342491.2745718984
4453,21.181764,92.148052,False,4453,411563.26841024024,2342501.75721949
4456,21.182216,92.148232,False,4456,411582.2231491845,2342551.686092414
4461,21.200371,92.152574,False,4461,412043.7133449445,2344558.743179368
4462,21.197737,92.15197,False,4462,411979.4589036339,2344267.5360719743
4467,21.199767,92.15232,False,4467,412016.9909686829,2344492.030875197
4472,21.199923,92.152534,False,4472,412039.2961772622,2344509.1787986625
4477,21.199697,92.152785,False,4477,412065.2157652379,2344484.0247933445
4481,21.199381,92.152357,False,4481,412020.6029235843,2344449.2861680393
4492,21.201765,92.15976,False,4492,412790.42303099425,2344709.064080822
4496,21.201651,92.159692,False,4496,412783.29791706445,2344696.4835178144
4500,21.201533,92.159675,False,4500,412781.464089219,2344683.4321398214
4504,21.201336,92.15969,False,4504,412782.90538285533,2344661.61909012
4508,21.201014,92.159479,False,4508,412760.81509853853,2344626.0949578746
4532,21.201593,92.159431,False,4532,412756.17286657233,2344690.2075569434
4537,21.201393,92.159446,False,4537,412757.61236390297,2344668.062450992
4542,21.201365,92.159449,False,4542,412757.9073113273,2344664.9616405596
4545,21.200939,92.159431,False,4545,412755.7887805475,2344617.820076314
4548,21.200988,92.159384,False,4548,412750.9390816755,2344623.26948842
4549,21.200684,92.159541,False,4549,412767.0567572815,2344589.535024778
4555,21.20036,92.159584,False,4555,412771.3298123226,2344553.6496634604
4560,21.200327,92.151498,False,4560,411932.00068872294,2344554.470862927
4566,21.199903,92.151768,False,4566,411959.7748726597,2344507.3906149585
4572,21.200735,92.151517,False,4572,411934.21471212903,2344599.6195272314
4573,21.200328,92.151346,False,4573,411916.2239897391,2344554.666055373
4580,21.200141,92.150635,False,4580,411842.3126581223,2344534.3635723274
4583,21.199342,92.151801,False,4583,411962.8677800974,2344445.278349086
4585,21.199283,92.151766,False,4585,411959.1998642543,2344438.7674220097
4589,21.214834,92.150038,False,4589,411789.07309721457,2346160.9832676314
4637,21.205784,92.161711,False,4637,412995.28472574626,2345152.8310461775
4639,21.205633,92.161662,False,4639,412990.110359243,2345136.144645997
4644,21.205924,92.162285,False,4644,413054.94441053737,2345168.0116206096
4652,21.206124,92.162376,False,4652,413064.50672138674,2345190.0985108847
4656,21.206183,92.162418,False,4656,413068.90059134737,2345196.605825995
4663,21.206552,92.162835,False,4663,413112.3984275854,2345237.2194709736
4667,21.209221,92.148002,False,4667,411574.41807362257,2345540.8463982767
4668,21.209622,92.148376,False,4668,411613.47490284673,2345585.022109062
4680,21.210482,92.149105,False,4680,411689.65040398354,2345679.804093407
4681,21.209887,92.148692,False,4681,411646.43070787285,2345614.1771681993
4688,21.201174,92.153173,False,4688,412106.3633883799,2344647.29025093
4692,21.201238,92.153039,False,4692,412092.4924160239,2344654.4484047354
4697,21.201293,92.152989,False,4697,412087.3350992303,2344660.563791898
4703,21.20145,92.15253,False,4703,412039.7851135375,2344678.1960369395
4716,21.201437,92.15243,False,4716,412029.3976984228,2344676.8126705666
4717,21.201511,92.152131,False,4717,411998.4061787932,2344685.169389643
4721,21.201606,92.152028,False,4721,411987.77135873155,2344695.741629434
4728,21.201705,92.151833,False,4728,411967.5895984821,2344706.807739012
4729,21.201561,92.151515,False,4729,411934.49678343284,2344691.045942924
4733,21.20158,92.151348,False,4733,411917.1739319486,2344693.241797473
4741,21.201604,92.151125,False,4741,411894.0414128525,2344696.0222383854
4748,21.201517,92.150955,False,4748,411876.3442977961,2344686.487257982
4751,21.201802,92.150877,False,4751,411868.4172037528,2344718.075707901
4752,21.201735,92.150916,False,4752,411872.42553701886,2344710.638154923
4766,21.206191,92.168933,False,4766,413745.12052874104,2345193.929189216
4776,21.206214,92.16895,False,4776,413746.8983762993,2345196.4656647267
4780,21.206207,92.168966,False,4780,413748.5550072208,2345195.6821624693
4784,21.206121,92.169074,False,4784,413759.7147687529,2345186.104518601
4792,21.205858,92.168992,False,4792,413751.05096378893,2345157.0392585387
4800,21.205404,92.168854,False,4800,413736.4637341243,2345106.8638438713
4801,21.205645,92.168908,False,4801,413742.20858137135,2345133.509296036
4808,21.205075,92.166117,False,4808,413452.1875484273,2345071.9419412925
4812,21.205252,92.166269,False,4812,413468.0674136364,2345091.449980185
4824,21.205145,92.166994,False,4824,413543.25594518345,2345079.210851103
4842,21.205437,92.167435,False,4842,413589.19911395357,2345111.289945188
4845,21.20533,92.167697,False,4845,413616.33093037386,2345099.303825355
4849,21.206339,92.169457,False,4849,413799.59423594136,2345210.0251415176
4861,21.20277,92.16094,False,4861,412913.49243483914,2344819.6525233677
4868,21.202528,92.161262,False,4868,412946.77294779813,2344792.6899492755
4872,21.202376,92.161521,False,4872,412973.5671227455,2344775.723635025
4876,21.202345,92.161581,False,4876,412979.77674292517,2344772.259462409
4880,21.202216,92.161918,False,4880,413014.6805762036,2344757.796106364
4884,21.202184,92.161966,False,4884,413019.64406823146,2344754.2278548903
4888,21.20213,92.162078,False,4888,413031.23765741516,2344748.1894139415
4893,21.20202,92.162288,False,4893,413052.9705379978,2344735.898873612
4904,21.202063,92.162492,False,4904,413074.17020101903,2344740.5463332105
4908,21.20207,92.162645,False,4908,413090.0551668965,2344741.2371704415
4913,21.202039,92.162697,False,4913,413095.43445075897,2344737.777432211
4916,21.201936,92.162934,False,4916,413119.97399287915,2344726.246959393
4920,21.201787,92.163092,False,4920,413136.2867317162,2344709.6683717845
4926,21.201669,92.16313,False,4926,413140.1620108064,2344696.5868050973
4929,21.201329,92.163332,False,4929,413160.93021176895,2344658.843447682
4932,21.201171,92.163338,False,4932,413161.4606340603,2344641.352064625
4940,21.200988,92.163264,False,4940,413153.67266263714,2344621.137434622
4944,21.200857,92.163109,False,4944,413137.5074878131,2344606.722795407
4948,21.200351,92.162558,False,4948,413080.019080565,2344551.0188440667
4952,21.200484,92.162165,False,4952,413039.3044211045,2344565.955516768
4956,21.200511,92.161913,False,4956,413013.16322197556,2344569.082341902
4957,21.200728,92.161318,False,4957,412951.530776315,2344593.427639385
4965,21.200734,92.163522,False,4965,413180.30391722353,2344592.882244876
5000,21.178267,92.138854,False,5000,410606.311888289,2342119.852135634
5017,21.178233,92.138596,False,5017,410579.50752811704,2342116.2343323515
5020,21.177739,92.138152,False,5020,410533.11710490077,2342061.8066873136
5021,21.17761,92.138092,False,5021,410526.81066248775,2342047.562255123
5025,21.177322,92.137934,False,5025,410510.2347534223,2342015.7743098196
5049,21.202494,92.164716,False,5049,413305.2651985272,2344787.0323790265
5056,21.202329,92.164632,False,5056,413296.4500103956,2344768.815474229
5060,21.202777,92.164747,False,5060,413308.6480417105,2344818.339020779
5063,21.198952,92.156719,False,5063,412473.11955953325,2344399.386460527
5068,21.199016,92.156506,False,5068,412451.04812194663,2344406.587944476
5072,21.199116,92.156431,False,5072,412443.32214535493,2344417.6978180297
5076,21.199289,92.156379,False,5076,412438.02657216304,2344436.8749343636
5077,21.199419,92.156267,False,5077,412426.47775709373,2344451.325795505
5084,21.199485,92.156235,False,5084,412423.1951099372,2344458.6486463025
5085,21.199476,92.156248,False,5085,412424.53918480966,2344457.645301543
5087,21.198939,92.15667,False,5087,412468.0257578892,2344397.9746372676
5093,21.198822,92.156628,False,5093,412463.59727222775,2344385.0477858465
5097,21.198591,92.156556,False,5097,412455.98763799993,2344359.5195081998
5101,21.198564,92.156548,False,5101,412455.141336092,2344356.5354541177
5103,21.198776,92.15662,False,5103,412462.7397782785,2344379.9607306616
5108,21.198795,92.156708,False,5108,412471.88527947874,2344382.0151108424
5112,21.198836,92.156923,False,5112,412494.2261987858,2344386.4343973077
5116,21.198826,92.157296,False,5116,412532.93730204296,2344385.1215787237
5117,21.198852,92.157504,False,5117,412554.54277671035,2344387.884547623
5119,21.198909,92.157534,False,5119,412557.6902905352,2344394.176990356
5133,21.198721,92.156749,False,5133,412476.09744289285,2344373.8018256444
5144,21.198525,92.157291,False,5144,412532.24110450514,2344351.808385026
5147,21.198752,92.156915,False,5147,412493.3463331993,2344377.1413396494
5151,21.19863,92.156998,False,5151,412501.88979900395,2344363.5920204017
5176,21.198611,92.156898,False,5176,412491.4987033358,2344361.5442514857
5184,21.198603,92.156474,False,5184,412447.48318443744,2344360.8930323534
5194,21.198524,92.156547,False,5194,412455.0139677586,2344352.1086368086
5197,21.19912,92.157143,False,5197,412517.22918405954,2344417.7472231495
5201,21.198985,92.157343,False,5201,412537.9094513359,2344402.694424452
5207,21.198956,92.157467,False,5207,412550.76343215874,2344399.416130639
5209,21.198986,92.157532,False,5209,412557.5280114421,2344402.7007800606
5225,21.199187,92.157323,False,5225,412535.95239344914,2344425.0636819024
5236,21.198935,92.157746,False,5236,412579.71094317024,2344396.9377840245
5238,21.198778,92.15765,False,5238,412569.6538668324,2344379.6133360774
5240,21.198753,92.157583,False,5240,412562.6846255463,2344376.883206444
5241,21.198734,92.157328,False,5241,412536.20470740553,2344374.9209625963
5247,21.199018,92.156942,False,5247,412496.3055695979,2344406.5684353723
5264,21.202639,92.150443,False,5264,411823.86616305064,2344810.96009374
5268,21.202618,92.150473,False,5268,411826.9675890642,2344808.6190210893
5272,21.202291,92.150533,False,5272,411833.0012855175,2344772.391816649
5276,21.202179,92.150755,False,5276,411855.97767601744,2344759.871613177
5281,21.202065,92.150996,False,5281,411880.92505276523,2344747.1195047717
5287,21.208948,92.158239,False,5287,412636.77332116524,2345504.9475274626
5288,21.209144,92.158239,False,5288,412636.88863325317,2345526.6416592705
5299,21.19988,92.157928,False,5299,412599.1582608395,2344501.4339637095
5305,21.199843,92.158739,False,5305,412683.31681277615,2344496.8914338765
5308,21.200006,92.159628,False,5308,412775.6890740895,2344514.4432286643
5312,21.202523,92.159078,False,5312,412720.0789756689,2344793.338355191
5316,21.202444,92.158669,False,5316,412677.57985263166,2344784.8197141783
5326,21.195798,92.161587,False,5326,412976.5647945705,2344047.60705154
5332,21.196079,92.161886,False,5332,413007.76577973785,2344078.545097415
5336,21.196159,92.162164,False,5336,413036.66920235526,2344087.24722107
5340,21.196043,92.162225,False,5340,413042.9331603347,2344074.374387497
5341,21.196096,92.162182,False,5341,413038.5007450232,2344080.264243801
5343,21.196003,92.162303,False,5343,413051.006213294,2344069.9042190346
5352,21.19599,92.162485,False,5352,413069.89034954755,2344068.365463847
5361,21.201239,92.158336,False,5361,412642.3070451503,2344651.6287999726
5372,21.201232,92.158133,False,5372,412621.232096138,2344650.9659705306
5377,21.201217,92.157974,False,5377,412604.7195153765,2344649.3934186385
5381,21.201215,92.157727,False,5381,412579.0804242804,2344649.308339726
5385,21.201221,92.157526,False,5385,412558.2207129414,2344650.083382523
5394,21.201125,92.157431,False,5394,412548.3034627475,2344639.510135605
5397,21.201069,92.157433,False,5397,412548.4780912923,2344633.3107128767
5405,21.202257,92.158632,False,5405,412673.6294551225,2344764.1421564855
5414,21.201878,92.158597,False,5414,412669.77376735024,2344722.2121216487
5416,21.201567,92.15853,False,5416,412662.63653927547,2344687.8262600144
5420,21.201244,92.158441,False,5420,412653.2086907522,2344652.124321281
5425,21.201073,92.158486,False,5425,412657.7790257908,2344633.172504258
5430,21.201029,92.158439,False,5430,412652.87468123354,2344628.3283123816
5432,21.200734,92.158547,False,5432,412663.91136509925,2344595.616916791
5433,21.200897,92.158424,False,5433,412651.24010729685,2344613.7262638253
5441,21.200656,92.158599,False,5441,412669.26298491884,2344586.9548793505
5445,21.200587,92.158629,False,5445,412672.3363525921,2344579.3011294683
5452,21.200247,92.158811,False,5452,412691.02770680154,2344541.5681757513
5456,21.200271,92.159374,False,5456,412749.48000653565,2344543.9144145744
5466,21.1901,92.158544,False,5466,412657.3498145527,2343418.6031608293
5468,21.189929,92.158051,False,5468,412606.0734183809,2343399.947946001
5469,21.190155,92.158476,False,5469,412650.3233973322,2343424.7282619346
5477,21.189825,92.15781,False,5477,412580.99522289215,2343388.5697074635
5486,21.200438,92.160024,False,5486,412817.04661139596,2344562.0408190624
5490,21.200128,92.160278,False,5490,412843.22936528036,2344527.588955018
5496,21.200068,92.161426,False,5496,412962.3542314435,2344520.316746641
5497,21.199697,92.162422,False,5497,413065.519890878,2344478.706041023
5501,21.199669,92.162689,False,5501,413093.2176291861,2344475.460391982
5508,21.200407,92.16366,False,5508,413194.4368944506,2344556.612911536
5513,21.21561,92.161734,False,5513,413003.4293065006,2346240.4022797015
5525,21.215738,92.159938,False,5525,412817.10284781933,2346255.557908151
5528,21.215685,92.159896,False,5528,412812.71266325505,2346249.714765846
5542,21.201309,92.163244,False,5542,413151.7843799745,2344656.6780080637
5548,21.201377,92.163543,False,5548,413182.8594380631,2344664.0406328025
5553,21.201596,92.163819,False,5553,413211.6353546881,2344688.1292202016
5557,21.201727,92.164376,False,5557,413269.5266751551,2344702.323775002
5561,21.20172,92.164658,False,5561,413298.7932689983,2344701.394613403
5566,21.201606,92.164771,False,5566,413310.4557736976,2344688.714780447
5568,21.20157,92.1648,False,5568,413313.4448737515,2344684.714282359
5569,21.201531,92.164885,False,5569,413322.24484919256,2344680.3510896713
5572,21.206638,92.169,False,5572,413752.334283517,2345243.3684878866
5573,21.206909,92.169162,False,5573,413769.3061350242,2345273.275661486
5575,21.20595,92.156307,False,5575,412434.47977793915,2345174.1828825534
5581,21.206727,92.156626,False,5581,412468.0479959623,2345260.008279847
5588,21.206951,92.156695,False,5588,412475.341754153,2345284.763439655
5589,21.20698,92.156731,False,5589,412479.09540116694,2345287.9533905643
5597,21.208879,92.1566,False,5597,412466.61784216465,2345498.2154029463
5598,21.209075,92.156804,False,5598,412487.90689612634,2345519.796790851
5605,21.209085,92.156826,False,5605,412490.1962078034,2345520.8914768742
5608,21.209326,92.157259,False,5608,412535.2799839049,2345547.3271878036
5616,21.20967,92.157717,False,5616,412583.0190334881,2345585.1497062193
5621,21.212977,92.150959,False,5621,411883.55949040136,2345954.9291410814
5648,21.205198,92.146643,False,5648,411430.9657095663,2345096.321856619
5653,21.203837,92.147995,False,5653,411570.48578200414,2344944.9247913957
5658,21.203808,92.147368,False,5658,411505.3886663898,2344942.0651204796
5661,21.203488,92.146773,False,5661,411443.4394848527,2344906.978619736
5662,21.203567,92.146921,False,5662,411458.84836265794,2344915.639958536
5663,21.20376,92.147263,False,5663,411494.4615248123,2344936.810931607
5667,21.203377,92.146674,False,5667,411433.09750990354,2344894.747991031
5677,21.202484,92.145788,False,5677,411340.60129991063,2344796.4023688952
5681,21.2025,92.145989,False,5681,411361.4739591732,2344798.060832227
5684,21.202493,92.146099,False,5684,411372.88740451756,2344797.2244906016
5692,21.202246,92.146541,False,5692,411418.61819208495,2344769.638177879
5693,21.202393,92.146329,False,5693,411396.7009664853,2344786.027369396
5697,21.202128,92.146717,False,5697,411436.8160647918,2344756.478995006
5707,21.186325,92.160965,False,5707,412906.4499462991,2342999.4387084246
5709,21.186875,92.160813,False,5709,412890.99345957045,2343060.398430938
5713,21.187117,92.160811,False,5713,412890.9276440311,2343087.1850602683
5721,21.186812,92.159491,False,5721,412753.72337143414,2343054.1523961658
5723,21.186667,92.16046,False,5723,412854.2275956254,2343037.5701832003
5725,21.187766,92.159522,False,5725,412757.50125470094,2343159.7279084255
5739,21.18742,92.159892,False,5739,412795.70672622154,2343121.227628409
5741,21.187687,92.159675,False,5741,412773.3373085396,2343150.8996654074
5744,21.187919,92.160202,False,5744,412828.1794482302,2343176.288444392
5757,21.188854,92.1599,False,5757,412797.37838252,2343279.944145051
5760,21.213083,92.150929,False,5760,411880.5087319175,2345966.6784002786
5764,21.198464,92.156333,False,5764,412432.7655905165,2344345.58584826
5769,21.198614,92.156396,False,5769,412439.39333906356,2344362.1536659887
5774,21.198707,92.156287,False,5774,412428.13405583194,2344372.50754742
5776,21.198959,92.156206,False,5776,412419.8748842251,2344400.444755467
5777,21.198947,92.15622,False,5777,412421.320994256,2344399.1088050823
5783,21.199023,92.155706,False,5783,412368.01321395696,2344407.805035614
5788,21.199364,92.15624,False,5788,412423.64277655387,2344445.2530862447
5789,21.199317,92.156114,False,5789,412410.5364500153,2344440.1205832288
5791,21.19932,92.156297,False,5791,412429.53335910686,2344440.351470375
5805,21.199221,92.15616,False,5805,412415.2545909616,2344429.4694621447
5809,21.200159,92.155586,False,5809,412356.2275185984,2344533.608760098
5813,21.200002,92.15595,False,5813,412393.9174108896,2344516.0299917227
5817,21.199642,92.156013,False,5817,412400.2444221364,2344476.148815109
5822,21.19963,92.156021,False,5822,412401.0677334898,2344474.8161802557
5824,21.199593,92.156045,False,5824,412403.53707876336,2344470.7075917157
5833,21.199907,92.156369,False,5833,412437.35282495676,2344505.2833368434
5842,21.221176,92.157993,False,5842,412618.4386523868,2346858.5324511672
5845,21.221066,92.157997,False,5845,412618.78901562106,2346846.3549471023
5848,21.21975,92.158686,False,5848,412689.5215099749,2346700.313925597
5853,21.218189,92.157835,False,5853,412600.2818766759,2346528.005118335
5854,21.218191,92.157838,False,5854,412600.594410448,2346528.2248308375
5855,21.218189,92.157835,False,5855,412600.2818766759,2346528.005118335
5861,21.21818,92.15782,False,5861,412598.71979654924,2346527.017240384
5867,21.217879,92.157249,False,5867,412539.2809838956,2346494.0166003183
5873,21.219561,92.159651,False,5873,412789.56224049564,2346678.8625533883
5877,21.21937,92.1597,False,5877,412794.5354461447,2346657.694826157
5885,21.219166,92.159685,False,5885,412792.85881103115,2346635.123463395
5890,21.218761,92.159662,False,5890,412790.2337884897,2346590.3089360986
5894,21.218678,92.159296,False,5894,412752.1997149173,2346581.323822956
5897,21.218669,92.15926,False,5897,412748.4581645767,2346580.34750656
5902,21.218466,92.158945,False,5902,412715.6465092266,2346558.052230582
5913,21.219383,92.153975,False,5913,412200.3765813535,2346662.2986617233
5916,21.219482,92.154067,False,5916,412209.98332490935,2346673.2054038025
5917,21.219563,92.15434,False,5917,412238.3643981493,2346682.0194592634
5925,21.218401,92.15461,False,5925,412265.69931140344,2346553.2543293415
5932,21.218469,92.154531,False,5932,412257.5404742991,2346560.824667572
5933,21.218595,92.154383,False,5933,412242.2547612053,2346574.8529674322
5943,21.18103,92.149592,False,5943,411722.7016135296,2342419.656820634
