roadID,node1,node2,node1_Xcoord,node1_Ycoord,node2_Xcoord,node2_Ycoord,DN_mean,length,isHealthcare1,isHealthcare2
6069,23237,23420,21.195712,92.155208,21.195605,92.155227,8.0,12.127,False,False
6070,23235,23237,21.195767,92.155218,21.195712,92.155208,8.0,6.176,False,False
6071,23361,23373,21.195817,92.155221,21.195861,92.155315,6.5,10.907,False,False
6073,11204,23249,21.195796,92.154869,21.195908,92.154853,6.5,12.942,False,False
6074,23249,23253,21.195908,92.154853,21.195921,92.15485,6.0,1.543,False,False
6075,23253,23255,21.195921,92.15485,21.195957,92.15488,6.0,5.059,False,False
6076,23259,23261,21.19528,92.154813,21.19542,92.154724,7.0,25.513,False,False
6077,23261,23263,21.19542,92.154724,21.195429,92.154803,7.0,8.275,False,False
6078,11180,23261,21.195444,92.154664,21.19542,92.154724,7.0,6.765,False,False
6079,23269,23272,21.195591,92.154832,21.195448,92.154806,7.0,16.299,False,False
6080,23263,23272,21.195429,92.154803,21.195448,92.154806,7.0,2.202,False,False
6081,23259,23263,21.19528,92.154813,21.195429,92.154803,7.0,18.29,False,False
6082,23259,23452,21.19528,92.154813,21.195037,92.154616,6.5,35.732,False,False
6083,23287,23492,21.194635,92.15531,21.194962,92.155111,6.0,51.718,False,False
6084,23299,23307,21.194725,92.154772,21.194762,92.15472,6.0,7.353,False,False
6086,23296,23301,21.194812,92.154862,21.194742,92.154805,6.0,10.003,False,False
6087,23299,23301,21.194725,92.154772,21.194742,92.154805,6.0,3.915,False,False
6088,23305,23307,21.194553,92.154908,21.194762,92.15472,6.0,33.452,False,False
6090,23309,23312,21.195174,92.156036,21.195148,92.156014,6.0,3.645,False,False
6091,23312,23321,21.195148,92.156014,21.195036,92.155792,6.0,28.405,False,False
6092,23321,23325,21.195036,92.155792,21.195017,92.1557,6.5,9.932,False,False
6093,23323,23325,21.194945,92.15566,21.195017,92.1557,6.0,9.039,False,False
6094,23327,23333,21.19503,92.156089,21.194929,92.155893,6.0,24.277,False,False
6095,23333,23337,21.194929,92.155893,21.194901,92.155836,6.0,6.697,False,False
6096,23336,23337,21.194867,92.155731,21.194901,92.155836,6.0,11.78,False,False
6097,23336,23345,21.194867,92.155731,21.194822,92.155693,6.0,6.393,False,False
6098,23345,8689,21.194822,92.155693,21.194735,92.155516,6.0,26.31,False,False
6099,23353,8689,21.194719,92.155445,21.194735,92.155516,6.0,8.068,False,False
6100,23352,23353,21.194703,92.155437,21.194719,92.155445,6.0,2.043,False,False
6101,23352,23357,21.194703,92.155437,21.194662,92.155418,6.0,4.962,False,False
6102,23359,23361,21.195775,92.155249,21.195817,92.155221,7.333333,5.578,False,False
6103,23361,23383,21.195817,92.155221,21.195899,92.155192,7.0,9.565,False,False
6105,23369,23373,21.195807,92.155361,21.195861,92.155315,6.0,7.745,False,False
6106,23373,23377,21.195861,92.155315,21.195914,92.155328,6.0,6.426,False,False
6107,23377,23383,21.195914,92.155328,21.195899,92.155192,6.5,29.172,False,False
6108,23381,23383,21.195757,92.155185,21.195899,92.155192,7.5,19.85,False,False
6109,23389,8708,21.195336,92.15582,21.195317,92.155852,6.0,4.021,False,False
6110,23389,23391,21.195336,92.15582,21.195365,92.155798,6.0,3.908,False,False
6111,23391,23400,21.195365,92.155798,21.195552,92.155587,6.5,30.734,False,False
6112,23400,23401,21.195552,92.155587,21.195688,92.155538,7.0,16.797,False,False
6113,23401,23409,21.195688,92.155538,21.195731,92.155502,7.0,6.069,False,False
6114,23408,23409,21.195816,92.155392,21.195731,92.155502,6.5,16.388,False,False
6115,23415,8724,21.195726,92.155642,21.195761,92.155762,7.0,13.038,False,False
6116,23417,23420,21.195673,92.154974,21.195605,92.155227,8.0,31.584,False,False
6117,23420,23421,21.195605,92.155227,21.195597,92.155337,7.5,12.464,False,False
6118,23421,23433,21.195597,92.155337,21.195599,92.155405,7.0,7.108,False,False
6119,23409,23433,21.195731,92.155502,21.195599,92.155405,7.0,21.503,False,False
6120,23409,23443,21.195731,92.155502,21.195748,92.155528,7.0,3.247,False,False
6121,23443,23449,21.195748,92.155528,21.19578,92.15557,7.0,5.609,False,False
6122,23449,8725,21.19578,92.15557,21.195873,92.155728,6.5,19.678,False,False
6123,23452,23453,21.195037,92.154616,21.194958,92.154713,6.5,13.453,False,False
6124,23296,23453,21.194812,92.154862,21.194958,92.154713,6.0,22.468,False,False
6125,23296,23499,21.194812,92.154862,21.194797,92.15488,6.0,2.501,False,False
6126,23468,23499,21.19474,92.154926,21.194797,92.15488,6.0,7.953,False,False
6127,23468,23473,21.19474,92.154926,21.194596,92.154984,6.0,17.174,False,False
6128,23305,23473,21.194553,92.154908,21.194596,92.154984,6.0,9.227,False,False
6129,23305,23481,21.194553,92.154908,21.194536,92.154835,6.0,8.004,False,False
6130,23481,23484,21.194536,92.154835,21.194334,92.15459,6.5,44.686,False,False
6131,11835,23484,21.193701,92.154856,21.194334,92.15459,6.5,76.48,False,False
6132,23489,23493,21.195042,92.155372,21.195044,92.155255,6.0,12.401,False,False
6133,23492,23493,21.194962,92.155111,21.195044,92.155255,6.5,21.328,False,False
6134,23492,23501,21.194962,92.155111,21.194863,92.154942,6.0,21.095,False,False
6135,23499,23501,21.194797,92.15488,21.194863,92.154942,6.0,9.927,False,False
6136,23505,8692,21.194755,92.15542,21.194797,92.155489,6.0,8.733,False,False
6137,58595,59044,21.208996,92.141409,21.208984,92.142,6.5,62.693,False,False
6138,23517,59044,21.209033,92.142156,21.208984,92.142,7.0,17.177,False,False
6139,23516,23517,21.209046,92.142255,21.209033,92.142156,7.0,10.404,False,False
6140,23517,23519,21.209033,92.142156,21.209658,92.142192,7.5,72.222,False,False
6141,23521,58625,21.209807,92.142149,21.210002,92.142301,6.0,29.011,False,False
6142,23525,58625,21.210166,92.142398,21.210002,92.142301,6.0,22.249,False,False
6143,23529,23532,21.209746,92.142297,21.209742,92.142399,6.0,10.693,False,False
6144,23532,64096,21.209742,92.142399,21.209766,92.143066,6.0,81.174,False,True
6145,54817,64096,21.209696,92.143144,21.209766,92.143066,6.0,81.174,False,True
6146,23545,54817,21.209758,92.143252,21.209696,92.143144,6.0,13.251,False,False
6147,23544,23545,21.209863,92.143365,21.209758,92.143252,6.0,16.574,False,False
6148,23544,58105,21.209863,92.143365,21.209955,92.143706,6.0,37.791,False,False
6149,50863,58105,21.209889,92.143892,21.209955,92.143706,6.0,20.617,False,False
6150,50863,64096,21.209889,92.143892,21.209824,92.143915,6.0,69.286,False,True
6151,23561,64096,21.20931,92.144106,21.209824,92.143915,6.5,69.286,False,True
6152,23561,58031,21.20931,92.144106,21.20906,92.144457,6.5,47.675,False,False
6153,54800,58031,21.20896,92.144654,21.20906,92.144457,6.0,23.24,False,False
6154,54564,54800,21.208949,92.144719,21.20896,92.144654,6.0,6.875,False,False
6155,54564,61031,21.208949,92.144719,21.209029,92.145021,6.0,33.516,False,False
6156,23519,23529,21.209658,92.142192,21.209746,92.142297,6.5,14.621,False,False
6157,23521,23529,21.209807,92.142149,21.209746,92.142297,6.0,16.725,False,False
6158,23669,58608,21.209852,92.141885,21.209937,92.141685,6.0,25.643,False,False
6159,23521,23669,21.209807,92.142149,21.209852,92.141885,6.0,29.128,False,False
6160,23596,58608,21.210184,92.14157,21.209937,92.141685,6.0,32.79,False,False
6161,23596,23677,21.210184,92.14157,21.210389,92.14175,6.0,30.798,False,False
6162,23600,59005,21.210158,92.140302,21.210162,92.14033,7.0,2.984,False,False
6163,23605,58555,21.208283,92.141443,21.208258,92.141772,6.0,39.512,False,False
6164,57665,58555,21.208217,92.141995,21.208258,92.141772,6.0,24.813,False,False
6165,57677,57690,21.208731,92.1423,21.207922,92.142254,6.5,95.513,False,False
6167,23620,57409,21.207757,92.140244,21.207689,92.14025,6.0,7.707,False,False
6170,23625,58539,21.208589,92.140117,21.208652,92.14039,6.0,31.586,False,False
6171,23629,58548,21.208393,92.14005,21.208352,92.14041,7.0,44.218,False,False
6172,23633,59481,21.209342,92.140473,21.210042,92.139744,6.666667,131.594,False,False
6173,58087,59481,21.209985,92.13963,21.210042,92.139744,7.0,13.658,False,False
6174,23641,23645,21.209081,92.141192,21.209247,92.141271,6.0,20.659,False,False
6175,23643,58621,21.209463,92.141473,21.209286,92.141332,6.0,26.474,False,False
6176,23645,58621,21.209247,92.141271,21.209286,92.141332,6.0,7.875,False,False
6177,23645,23651,21.209247,92.141271,21.209308,92.141045,6.0,24.84,False,False
6178,23643,23665,21.209463,92.141473,21.209509,92.141597,6.0,13.997,False,False
6179,23657,58624,21.209489,92.140919,21.209466,92.141246,6.0,34.168,False,False
6180,23665,58624,21.209509,92.141597,21.209466,92.141246,6.0,38.337,False,False
6181,23665,23669,21.209509,92.141597,21.209852,92.141885,6.0,49.497,False,False
6182,23669,23676,21.209852,92.141885,21.210246,92.141908,6.0,44.548,False,False
6183,23676,23677,21.210246,92.141908,21.210389,92.14175,6.0,22.885,False,False
6184,23677,58604,21.210389,92.14175,21.210484,92.141665,6.0,13.745,False,False
6185,23657,59025,21.209489,92.140919,21.210183,92.140584,6.5,86.851,False,False
6186,23657,23689,21.209489,92.140919,21.209451,92.140927,6.0,4.331,False,False
6187,23651,23689,21.209308,92.141045,21.209451,92.140927,6.0,20.085,False,False
6188,23689,23693,21.209451,92.140927,21.2094,92.140697,6.5,24.771,False,False
6189,23693,23700,21.2094,92.140697,21.209364,92.140536,7.0,17.25,False,False
6190,23633,23709,21.209342,92.140473,21.209249,92.140057,6.5,45.199,False,False
6191,23633,23700,21.209342,92.140473,21.209364,92.140536,7.0,6.953,False,False
6192,23768,57657,21.207805,92.141406,21.20772,92.141834,6.0,46.814,False,False
6193,23709,58094,21.209249,92.140057,21.209368,92.139993,6.0,14.829,False,False
6194,23709,53072,21.209249,92.140057,21.209144,92.140074,6.0,11.74,False,False
6195,53072,62053,21.209144,92.140074,21.208776,92.140139,6.0,41.847,False,False
6196,58508,62053,21.208611,92.140118,21.208776,92.140139,6.0,18.529,False,False
6197,23625,58508,21.208589,92.140117,21.208611,92.140118,6.0,2.415,False,False
6198,23625,58516,21.208589,92.140117,21.208468,92.140075,6.0,14.074,False,False
6199,23629,58516,21.208393,92.14005,21.208468,92.140075,6.5,8.778,False,False
6200,23629,62047,21.208393,92.14005,21.208115,92.140045,6.5,31.607,False,False
6201,58505,62047,21.208052,92.140064,21.208115,92.140045,6.0,7.282,False,False
6202,22721,58505,21.207791,92.140178,21.208052,92.140064,6.0,31.337,False,False
6203,22721,23620,21.207791,92.140178,21.207757,92.140244,6.0,7.873,False,False
6204,23620,57047,21.207757,92.140244,21.207722,92.14069,6.5,47.663,False,False
6205,57047,58145,21.207722,92.14069,21.207721,92.140738,7.0,5.036,False,False
6206,58145,58147,21.207721,92.140738,21.207744,92.14082,6.5,8.911,False,False
6207,23769,58147,21.207829,92.141068,21.207744,92.14082,6.0,27.581,False,False
6208,23768,23769,21.207805,92.141406,21.207829,92.141068,6.0,35.255,False,False
6209,23769,50111,21.207829,92.141068,21.208369,92.140928,6.5,61.922,False,False
6210,23773,58536,21.208816,92.140665,21.208734,92.140645,7.0,9.594,False,False
6211,58532,58536,21.208589,92.140629,21.208734,92.140645,7.0,16.595,False,False
6212,58532,58549,21.208589,92.140629,21.208446,92.140609,7.0,19.03,False,False
6213,23773,23789,21.208816,92.140665,21.208894,92.140815,6.5,17.801,False,False
6214,23641,58595,21.209081,92.141192,21.208996,92.141409,6.0,27.387,False,False
6215,23641,23789,21.209081,92.141192,21.208894,92.140815,6.0,47.414,False,False
6216,23605,50107,21.208283,92.141443,21.208602,92.140974,6.5,64.764,False,False
6217,23605,23768,21.208283,92.141443,21.207805,92.141406,6.0,53.777,False,False
6218,23605,58550,21.208283,92.141443,21.20867,92.141415,6.0,43.349,False,False
6219,23805,59045,21.208543,92.141817,21.208645,92.141762,6.0,12.583,False,False
6220,23805,58557,21.208543,92.141817,21.208452,92.141891,6.0,12.786,False,False
6221,23820,57669,21.208451,92.141917,21.208457,92.142053,6.0,14.205,False,False
6222,57672,58557,21.208634,92.142137,21.208452,92.141891,6.0,32.787,False,False
6223,23820,58557,21.208451,92.141917,21.208452,92.141891,6.0,2.722,False,False
6224,23516,58597,21.209046,92.142255,21.209094,92.142456,6.5,21.587,False,False
6225,23153,23493,21.195098,92.155387,21.195044,92.155255,6.0,27.506,False,False
6226,23153,23489,21.195098,92.155387,21.195042,92.155372,6.0,6.942,False,False
6227,23489,23837,21.195042,92.155372,21.194954,92.155438,6.0,12.096,False,False
6228,23837,23838,21.194954,92.155438,21.194783,92.15538,6.0,21.914,False,False
6229,23838,23917,21.194783,92.15538,21.194726,92.155328,6.0,8.636,False,False
6230,23917,23927,21.194726,92.155328,21.194637,92.155339,6.0,9.945,False,False
6231,23301,23468,21.194742,92.154805,21.19474,92.154926,6.0,16.55,False,False
6232,23180,23837,21.19502,92.155516,21.194954,92.155438,6.0,11.701,False,False
6233,23162,64096,21.195275,92.155348,21.195288,92.155446,6.5,11.483,False,True
6234,23133,23391,21.195331,92.155725,21.195365,92.155798,6.5,8.589,False,False
6235,23391,8721,21.195365,92.155798,21.195409,92.155886,6.0,10.397,False,False
6237,23071,23312,21.195134,92.156059,21.195148,92.156014,6.0,4.901,False,False
6238,23071,23885,21.195134,92.156059,21.195103,92.156113,6.0,6.611,False,False
6239,23885,23893,21.195103,92.156113,21.195061,92.156381,6.0,29.155,False,False
6240,23893,54137,21.195061,92.156381,21.19521,92.156431,6.0,17.869,False,False
6241,23893,23900,21.195061,92.156381,21.194916,92.156336,6.0,16.743,False,False
6242,23900,23903,21.194916,92.156336,21.194879,92.15623,6.0,11.867,False,False
6243,23063,23903,21.1948,92.156016,21.194879,92.15623,6.0,25.484,False,False
6244,23063,23913,21.1948,92.156016,21.194809,92.155924,6.0,12.486,False,False
6245,23345,23913,21.194822,92.155693,21.194809,92.155924,6.0,26.582,False,False
6247,23917,23933,21.194726,92.155328,21.194744,92.155286,6.0,4.776,False,False
6248,23357,23927,21.194662,92.155418,21.194637,92.155339,6.0,8.633,False,False
6249,23287,23927,21.194635,92.15531,21.194637,92.155339,6.0,3.019,False,False
6250,23287,23933,21.194635,92.15531,21.194744,92.155286,6.0,12.304,False,False
6252,11196,23937,21.195788,92.154707,21.195851,92.154686,6.5,7.397,False,False
6253,23937,23944,21.195851,92.154686,21.195863,92.154776,6.0,9.464,False,False
6254,23249,23944,21.195908,92.154853,21.195863,92.154776,6.0,9.643,False,False
6255,11209,23255,21.195768,92.154958,21.195957,92.15488,7.0,22.67,False,False
6256,23255,60569,21.195957,92.15488,21.195972,92.154862,6.0,2.479,False,False
6257,60567,60569,21.19598,92.154859,21.195972,92.154862,6.0,0.972,False,False
6258,51761,52786,21.195377,92.146698,21.195211,92.146648,7.0,20.682,False,False
6259,23965,24005,21.194745,92.147003,21.194915,92.14719,6.0,51.37,False,False
6260,23965,24001,21.194745,92.147003,21.194862,92.146832,6.0,22.344,False,False
6261,23967,61041,21.195813,92.146276,21.196143,92.14609,7.0,43.342,False,False
6262,59321,61041,21.196194,92.145932,21.196143,92.14609,6.0,22.505,False,False
6263,59321,64096,21.196194,92.145932,21.195731,92.145266,6.0,97.908,False,True
6264,52129,64096,21.195752,92.145222,21.195731,92.145266,6.0,97.908,False,True
6265,24028,56553,21.195685,92.146693,21.196102,92.1474,6.5,87.647,False,False
6266,23983,56553,21.195896,92.147816,21.196102,92.1474,6.0,49.109,False,False
6268,23967,51751,21.195813,92.146276,21.195356,92.14644,8.0,58.045,False,False
6269,12620,23992,21.193524,92.146276,21.194733,92.146683,6.5,164.371,False,False
6270,23992,23997,21.194733,92.146683,21.194751,92.146701,6.0,2.753,False,False
6271,23997,24001,21.194751,92.146701,21.194862,92.146832,6.0,18.299,False,False
6272,24001,24005,21.194862,92.146832,21.194915,92.14719,6.0,42.804,False,False
6273,24005,53413,21.194915,92.14719,21.194909,92.147298,6.0,11.158,False,False
6274,53132,53413,21.195813,92.147842,21.194909,92.147298,6.5,135.375,False,False
6275,24013,55953,21.197054,92.148004,21.196862,92.147552,6.0,51.554,False,False
6277,55950,62175,21.196415,92.146665,21.196251,92.146626,6.0,18.588,False,False
6278,24028,51758,21.195685,92.146693,21.195535,92.146691,7.0,16.588,False,False
6279,24028,62175,21.195685,92.146693,21.196251,92.146626,6.5,64.532,False,False
6280,61064,62175,21.196793,92.146227,21.196251,92.146626,7.0,85.402,False,False
6281,24040,24052,21.20806,92.138265,21.208378,92.138527,6.0,47.132,False,False
6282,24052,61955,21.208378,92.138527,21.208425,92.138531,6.5,5.175,False,False
6283,61955,61965,21.208425,92.138531,21.20859,92.138545,7.0,18.404,False,False
6284,22749,24053,21.208293,92.13919,21.208281,92.13906,6.0,13.594,False,False
6285,24052,24053,21.208378,92.138527,21.208281,92.13906,6.0,56.727,False,False
6286,57355,59378,21.206296,92.140027,21.206359,92.140032,6.0,6.981,False,False
6287,50345,57541,21.205707,92.140561,21.205886,92.140964,6.0,48.863,False,False
6288,56896,57541,21.205926,92.141064,21.205886,92.140964,6.0,11.337,False,False
6289,19285,56896,21.205916,92.141782,21.205926,92.141064,6.5,77.511,False,False
6290,24069,58057,21.212176,92.148093,21.212436,92.148049,6.0,30.59,False,False
6291,58057,64096,21.212436,92.148049,21.213138,92.14817,6.0,135.463,False,True
6292,24077,64096,21.213538,92.148055,21.213138,92.14817,6.5,135.463,False,True
6293,12381,60857,21.193637,92.147198,21.193361,92.146474,6.5,91.46,False,False
6295,54217,57703,21.209018,92.143888,21.208824,92.14392,7.0,23.432,False,False
6296,11965,11968,21.192361,92.146588,21.192425,92.146526,6.5,29.746,False,False
6297,11962,55052,21.192476,92.147029,21.192579,92.147134,7.0,19.103,False,False
6298,11948,55052,21.192624,92.147329,21.192579,92.147134,7.0,22.397,False,False
6299,12392,60865,21.193261,92.147136,21.193041,92.147162,6.5,32.052,False,False
6300,11981,60876,21.193141,92.147408,21.193027,92.147279,6.0,23.463,False,False
6301,11981,24113,21.193141,92.147408,21.193555,92.147674,6.0,64.441,False,False
6302,24117,64096,21.194431,92.147008,21.194241,92.14682,6.0,40.373,False,True
6304,50349,50608,21.18555,92.158461,21.185675,92.159539,7.0,130.812,False,False
6305,24125,50349,21.185628,92.158094,21.18555,92.158461,7.5,41.486,False,False
6307,5709,64096,21.186875,92.160813,21.186369,92.160971,6.5,66.497,False,True
6308,5707,64096,21.186325,92.160965,21.186369,92.160971,6.0,66.497,False,True
6312,50355,5723,21.185822,92.16056,21.186667,92.16046,6.5,134.247,False,False
6313,24145,50355,21.185803,92.160593,21.185822,92.16056,6.0,4.018,False,False
6318,24157,7977,21.182606,92.15889,21.182995,92.159056,7.0,131.061,False,False
6321,1947,24176,21.184219,92.162421,21.183731,92.163542,6.5,140.61,False,False
6323,1949,7945,21.183289,92.163054,21.182962,92.162416,6.0,76.985,False,False
6324,1949,24176,21.183289,92.163054,21.183731,92.163542,6.5,75.488,False,False
6325,1988,51145,21.185994,92.161198,21.184359,92.162425,7.5,262.329,False,False
6328,24189,51148,21.185076,92.162498,21.184933,92.162629,6.0,20.867,False,False
6329,24189,24191,21.185076,92.162498,21.185375,92.162599,6.0,45.43,False,False
6331,24205,24217,21.190381,92.169336,21.190597,92.169368,6.0,24.049,False,False
6332,24205,605,21.190381,92.169336,21.19014,92.170066,6.5,90.765,False,False
6333,24205,24208,21.190381,92.169336,21.190411,92.169118,6.0,22.902,False,False
6334,24221,600,21.190506,92.16991,21.190375,92.170239,6.5,37.163,False,False
6335,24216,24217,21.190837,92.16916,21.190597,92.169368,6.0,49.769,False,False
6336,24217,24221,21.190597,92.169368,21.190506,92.16991,6.0,57.135,False,False
6337,24221,24223,21.190506,92.16991,21.190777,92.169945,6.0,30.112,False,False
6338,24223,596,21.190777,92.169945,21.190595,92.170472,6.0,58.371,False,False
6339,2041,24216,21.191578,92.169005,21.190837,92.16916,7.0,86.01,False,False
6340,24208,24216,21.190411,92.169118,21.190837,92.16916,6.0,47.448,False,False
6343,1232,50597,21.192425,92.166641,21.191127,92.1662,6.0,203.02,False,False
6344,1232,3036,21.192425,92.166641,21.192824,92.166668,7.0,44.273,False,False
6345,50580,50589,21.189544,92.165479,21.189963,92.16569,6.5,51.436,False,False
6346,2021,50580,21.188643,92.165534,21.189544,92.165479,6.5,100.842,False,False
6349,24267,24277,21.187483,92.165712,21.186923,92.165772,6.0,68.26,False,False
6350,24267,24284,21.187483,92.165712,21.187612,92.16659,6.5,105.453,False,False
6352,24273,24277,21.186808,92.165775,21.186923,92.165772,6.0,12.761,False,False
6353,24277,24281,21.186923,92.165772,21.186988,92.165895,6.0,16.301,False,False
6356,24284,24285,21.187612,92.16659,21.187224,92.166924,6.5,55.391,False,False
6357,24284,24301,21.187612,92.16659,21.188113,92.165687,6.0,112.97,False,False
6363,24321,64096,21.190599,92.16542,21.191058,92.165704,6.5,75.354,False,True
6364,24311,64096,21.191112,92.165825,21.191058,92.165704,6.5,75.354,False,True
6366,1285,24316,21.190352,92.165371,21.190559,92.165405,6.0,23.17,False,False
6367,24316,24321,21.190559,92.165405,21.190599,92.16542,6.0,4.688,False,False
6369,1296,50575,21.190385,92.164663,21.190012,92.164658,6.5,41.799,False,False
6370,4319,50575,21.190213,92.16445,21.190012,92.164658,6.5,33.595,False,False
6372,1292,50581,21.19024,92.165106,21.189855,92.164783,6.0,54.412,False,False
6374,24344,9324,21.197057,92.166567,21.197294,92.166629,6.0,27.084,False,False
6375,24344,63091,21.197057,92.166567,21.196961,92.166538,6.0,10.986,False,False
6376,24349,63091,21.196503,92.166639,21.196961,92.166538,6.0,52.789,False,False
6377,24349,24356,21.196503,92.166639,21.196288,92.166811,6.0,31.275,False,False
6378,24356,24360,21.196288,92.166811,21.196189,92.166922,6.0,16.528,False,False
6379,24360,55129,21.196189,92.166922,21.195972,92.167016,6.5,26.489,False,False
6380,24371,55129,21.19591,92.167008,21.195972,92.167016,7.0,6.92,False,False
6381,24371,3877,21.19591,92.167008,21.195672,92.166893,7.0,37.79,False,False
6382,24376,3813,21.19616,92.164431,21.196562,92.164854,6.5,84.931,False,False
6383,24376,24383,21.19616,92.164431,21.195794,92.164494,7.0,62.263,False,False
6384,24385,3853,21.195926,92.164621,21.195975,92.165011,6.5,48.069,False,False
6385,24383,24385,21.195794,92.164494,21.195926,92.164621,7.0,20.801,False,False
6386,24393,24407,21.196588,92.164228,21.196614,92.164554,6.0,34.218,False,False
6387,24392,24393,21.19659,92.164159,21.196588,92.164228,6.0,7.105,False,False
6388,24392,24397,21.19659,92.164159,21.196538,92.164036,6.0,14.514,False,False
6389,24401,24407,21.196912,92.16461,21.196614,92.164554,6.0,33.705,False,False
6390,24409,3817,21.19662,92.164598,21.196616,92.164801,6.0,21.711,False,False
6391,24407,24409,21.196614,92.164554,21.19662,92.164598,6.0,4.506,False,False
6392,1836,1840,21.192647,92.169611,21.193697,92.16901,7.5,267.843,False,False
6393,24415,55196,21.193426,92.167181,21.193884,92.167548,6.5,69.829,False,False
6394,24415,3037,21.193426,92.167181,21.19333,92.166768,6.5,45.017,False,False
6395,1227,24415,21.193329,92.16757,21.193426,92.167181,6.5,42.491,False,False
6396,3012,55190,21.19458,92.167466,21.193921,92.16751,6.0,88.671,False,False
6397,24437,24441,21.195394,92.16804,21.195558,92.16848,6.0,69.521,False,False
6398,1773,24437,21.195336,92.167637,21.195394,92.16804,6.5,43.532,False,False
6399,24437,24441,21.195394,92.16804,21.195558,92.16848,6.0,49.173,False,False
6400,24441,64096,21.195558,92.16848,21.195547,92.168657,6.0,54.74,False,True
6401,1788,64096,21.195625,92.168966,21.195547,92.168657,6.5,54.74,False,True
6402,24360,3024,21.196189,92.166922,21.196564,92.167296,6.0,59.209,False,False
6403,3857,63093,21.196733,92.166202,21.197083,92.16628,6.0,42.311,False,False
6405,24532,51336,21.197038,92.166749,21.196741,92.167322,6.5,79.207,False,False
6406,1827,9340,21.193733,92.16879,21.193392,92.168324,6.0,72.809,False,False
6407,1827,9332,21.193733,92.16879,21.19444,92.169255,6.0,105.99,False,False
6408,1223,54676,21.192667,92.165998,21.192175,92.16593,7.0,54.988,False,False
6409,50597,54676,21.191127,92.1662,21.192175,92.16593,6.5,125.096,False,False
6410,24541,64096,21.194753,92.165362,21.194377,92.165381,6.0,119.492,False,True
6411,50573,64096,21.193827,92.165846,21.194377,92.165381,6.5,119.492,False,True
6412,24489,3861,21.19645,92.166448,21.196383,92.166279,6.0,19.086,False,False
6413,24349,24489,21.196503,92.166639,21.19645,92.166448,6.0,21.276,False,False
6414,24489,24513,21.19645,92.166448,21.196193,92.166651,6.5,35.504,False,False
6415,24503,3868,21.19605,92.166805,21.195877,92.166686,7.0,23.03,False,False
6416,24503,24520,21.19605,92.166805,21.196229,92.166726,6.5,26.637,False,False
6417,24503,64096,21.19605,92.166805,21.195971,92.166912,7.0,26.167,False,True
6418,24371,64096,21.19591,92.167008,21.195971,92.166912,7.0,26.167,False,True
6419,24513,55137,21.196193,92.166651,21.196088,92.166484,7.0,20.994,False,False
6420,24513,24520,21.196193,92.166651,21.196229,92.166726,6.0,8.768,False,False
6421,24356,24520,21.196288,92.166811,21.196229,92.166726,6.0,11.251,False,False
6424,1800,3884,21.196568,92.169014,21.196525,92.168391,7.0,67.252,False,False
6425,24344,24532,21.197057,92.166567,21.197038,92.166749,6.0,19.32,False,False
6426,1237,54677,21.193431,92.165086,21.192523,92.164804,6.0,111.687,False,False
6428,24541,3854,21.194753,92.165362,21.194929,92.165378,6.0,19.585,False,False
6429,1823,2998,21.194699,92.165532,21.194693,92.165676,6.0,14.987,False,False
6430,1823,24541,21.194699,92.165532,21.194753,92.165362,6.0,19.993,False,False
6432,24376,24409,21.19616,92.164431,21.19662,92.164598,6.5,60.957,False,False
6434,4285,6182,21.190001,92.16161,21.189717,92.161664,8.0,32.633,False,False
6435,24563,4289,21.190421,92.162743,21.190485,92.163066,7.5,35.422,False,False
6436,24569,3085,21.191829,92.162401,21.191488,92.162346,6.5,38.62,False,False
6437,24569,64096,21.191829,92.162401,21.191992,92.162559,6.5,24.462,False,True
6438,24573,24574,21.18972,92.161106,21.189671,92.161596,8.0,51.527,False,False
6439,24574,58712,21.189671,92.161596,21.189478,92.161774,8.0,34.698,False,False
6440,24579,58712,21.18932,92.161208,21.189478,92.161774,7.0,63.835,False,False
6441,24605,6175,21.189752,92.16216,21.189884,92.16164,7.666667,56.657,False,False
6442,24563,24589,21.190421,92.162743,21.190394,92.162597,6.5,15.548,False,False
6443,24589,4345,21.190394,92.162597,21.190238,92.162489,6.0,21.253,False,False
6444,4345,64096,21.190238,92.162489,21.19017,92.162446,6.0,55.257,False,True
6445,24601,64096,21.189839,92.162178,21.19017,92.162446,6.0,55.257,False,True
6446,24601,24605,21.189839,92.162178,21.189752,92.16216,6.5,9.979,False,False
6447,24605,6213,21.189752,92.16216,21.189087,92.162422,7.333333,88.26,False,False
6448,24601,4278,21.189839,92.162178,21.190028,92.161724,6.666667,51.728,False,False
6449,4317,4324,21.190101,92.163658,21.190539,92.16369,6.5,50.398,False,False
6450,1260,24589,21.190481,92.162242,21.190394,92.162597,6.0,38.213,False,False
6453,24642,3093,21.191424,92.163379,21.191583,92.163132,7.0,32.76,False,False
6454,24641,3092,21.191262,92.163157,21.191552,92.163109,7.5,33.913,False,False
6455,1309,24641,21.190904,92.163167,21.191262,92.163157,8.0,43.943,False,False
6456,24642,3100,21.191424,92.163379,21.191594,92.163625,7.0,35.909,False,False
6457,24641,24642,21.191262,92.163157,21.191424,92.163379,7.0,30.325,False,False
6458,19137,50295,21.204613,92.144005,21.204933,92.144191,6.0,41.067,False,False
6459,19137,20029,21.204613,92.144005,21.204522,92.143989,6.5,10.232,False,False
