Landslide_ID,Latitude,Longitude,Flow_accumulation_10yr_multiplied_log,Flow_accumulation_20yr_multiplied_log,Flow_accumulation_50yr_multiplied_log,Slope_classification,Flow_direction,Runoff_10yr,Runoff_20yr,Runoff_50yr,Fill_sinks,Basins,Landslide_Occurred,intersects_buildings,GLG
510,21.187798,92.15446,6.339278468367474,6.42124058419111,6.524804420104004,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,371.0,0,0,QTg
513,21.187006,92.152257,6.515369705920962,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.050035476684567,371.0,0,0,QTg
518,21.192514,92.15721300000001,6.35282222738114,6.432877268756444,6.53435072142287,1.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,21.07076072692871,371.0,0,0,QTg
524,21.194612,92.159563,6.640308464031454,6.965308637756612,7.068872469086848,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,371.0,0,0,QTg
525,21.193577,92.158319,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,371.0,0,0,QTg
526,21.192558,92.15839,6.528913464934628,6.608968506309932,6.710441948755598,1.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,18.0,371.0,0,1,QTg
527,21.193472,92.158088,6.339278468367474,6.42124058419111,6.524804420104004,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,371.0,0,0,QTg
528,21.193494,92.155982,6.038248472703492,6.597331821744598,6.700895646731704,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,371.0,0,0,QTg
529,21.192753,92.156711,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,23.0,371.0,0,1,QTg
530,21.192581,92.156089,6.038248472703492,6.12021058852713,6.223774424440022,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,371.0,0,1,QTg
554,21.196874,92.151194,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,459.0,0,1,QTg
555,21.193007,92.151613,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,371.0,0,0,QTg
556,21.194297,92.155351,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,23.0,459.0,0,1,QTg
557,21.19742,92.156027,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,459.0,0,0,QTg
558,21.196759,92.156177,6.515369705920962,6.597331821744598,6.700895646731704,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.12079620361328,459.0,0,0,QTg
560,21.200052,92.15381900000001,6.737218464138196,6.819180579961832,6.922744422290446,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.771243095397947,459.0,0,0,QTg
561,21.199398,92.152885,6.038248472703492,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,459.0,0,0,QTg
562,21.199449,92.15327300000001,6.515369705920962,6.597331821744598,6.700895646731704,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,459.0,0,0,QTg
563,21.198101,92.15236100000001,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,459.0,0,0,QTg
564,21.197984,92.15363300000001,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,459.0,0,0,QTg
566,21.195898,92.150589,7.745818645006924,7.82778076083056,7.931344593543688,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.12079620361328,459.0,0,0,QTg
567,21.196694,92.152831,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.291627883911133,459.0,0,0,QTg
568,21.195047,92.153787,6.339278468367474,6.42124058419111,6.524804420104004,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,459.0,0,1,QTg
569,21.194114,92.149617,6.638145717273552,6.72041106243379,6.824307685138774,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,23.141521453857408,161.0,0,1,QTg
570,21.195658,92.153952,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,459.0,0,0,QTg
571,21.197141,92.154873,6.339278468367474,6.42124058419111,6.524804420104004,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.27089786529541,459.0,0,0,QTg
572,21.199687,92.156625,6.515369705920962,7.16160325609265,7.265167100754252,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.262313842773438,459.0,0,0,QTg
573,21.199556,92.157093,6.339278468367474,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.212279319763184,459.0,0,1,QTg
574,21.199182,92.155802,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,459.0,0,0,QTg
576,21.19784,92.156841,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,459.0,0,0,QTg
580,21.197443,92.158555,6.750762223151862,6.830817264527166,6.932290723750316,2.0,0.0,1370.8876953125,1648.37841796875,2082.238037109375,17.191556930541992,459.0,0,0,QTg
581,21.196241,92.159337,6.515369705920962,6.597331821744598,6.700895646731704,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.050035476684567,459.0,0,0,QTg
582,21.197131,92.15804600000001,6.941338427442146,6.965308600895708,7.068872432026298,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.20014190673828,459.0,0,0,QTg
583,21.195769,92.158158,6.816399701584942,7.442429867902338,7.54599372380651,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,459.0,0,1,QTg
584,21.196002,92.157183,6.339278468367474,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,459.0,0,0,QTg
585,21.19456,92.157863,6.038248472703492,7.481938404912284,7.585502239308932,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,459.0,0,0,QTg
586,21.195315,92.157164,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,459.0,0,0,QTg
587,21.195264,92.156262,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,459.0,0,0,QTg
588,21.195059,92.155323,6.339278468367474,6.42124058419111,6.524804420104004,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,459.0,0,0,QTg
589,21.194563,92.156787,6.515369705920962,7.398964179294708,7.50252803392653,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.141521453857408,459.0,0,0,QTg
590,21.193608,92.155487,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,371.0,0,0,QTg
609,21.195802,92.159348,6.038248472703492,7.234153916023742,7.33771776427456,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,459.0,0,0,QTg
630,21.176382,92.144231,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.057839393615724,161.0,0,0,QTg
632,21.180057,92.143186,7.453221795864088,7.535183911687724,7.67093242335426,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.120794296264648,161.0,0,0,QTg
633,21.176984,92.141954,6.737218464138196,6.819180579961832,6.922744422290446,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,161.0,0,0,QTg
634,21.176085,92.13870600000001,7.079641140269014,7.023300543265782,7.126864379003984,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,161.0,0,0,QTg
645,21.179378,92.14157,6.038248472703492,6.12021058852713,6.223774424440022,2.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,161.0,0,0,QTg
647,21.178847,92.140735,7.339278455466158,7.421240571289794,7.524804413618408,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,161.0,0,1,QTg
648,21.177032,92.14302,6.038248472703492,7.398964179294708,7.50252803392653,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,161.0,0,1,QTg
649,21.177297,92.140365,6.515369705920962,6.597331821744598,6.700895646731704,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,161.0,0,0,QTg
651,21.176764,92.138605,7.152191800200106,6.118351071105828,6.22224769381081,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,16.0,161.0,0,1,QTg
652,21.175712,92.140273,6.515369705920962,6.597331821744598,6.700895646731704,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,161.0,0,0,QTg
653,21.174399,92.139459,6.640308464031454,6.722270579855092,6.825834415767984,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,161.0,0,0,QTg
654,21.173811,92.140441,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.0,161.0,0,0,QTg
658,21.177199,92.142036,6.339278468367474,6.42124058419111,6.524804420104004,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,161.0,0,0,QTg
659,21.175233,92.138986,6.339278468367474,6.42124058419111,6.524804420104004,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,161.0,0,1,QTg
660,21.178964,92.14312,6.515369705920962,6.597331821744598,6.700895646731704,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,161.0,0,1,QTg
663,21.177014,92.13927,6.990328228217516,7.072593544708162,7.176490163476358,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,161.0,0,0,QTg
664,21.178392,92.140409,6.339278468367474,6.42124058419111,6.524804420104004,2.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,161.0,0,0,QTg
665,21.175856,92.141375,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,23.0,161.0,0,1,QTg
666,21.176796,92.143311,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,161.0,0,0,QTg
670,21.184344,92.149577,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,161.0,0,0,QTg
671,21.184776,92.149909,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.328737258911133,161.0,0,1,QTg
672,21.183888,92.15158,6.339278468367474,6.42124058419111,6.524804420104004,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0,0,QTg
673,21.182729,92.150934,6.339278468367474,6.42124058419111,6.524804420104004,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,371.0,0,0,QTg
674,21.184184,92.147521,7.671716935783844,7.75367905160748,7.857242877757192,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.836976051330566,161.0,0,0,QTg
675,21.180317,92.148515,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,161.0,0,0,QTg
676,21.182605,92.14993500000001,6.038248472703492,6.42124058419111,6.524804420104004,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,161.0,0,1,QTg
677,21.18134,92.151163,7.184376517596956,7.266338633420594,7.36990246475083,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,161.0,0,1,QTg
678,21.182857,92.152133,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,161.0,0,0,QTg
679,21.182349,92.152055,6.038248472703492,6.12021058852713,6.223774424440022,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,161.0,0,0,QTg
680,21.180899,92.151632,6.803113386894876,6.886932713726902,6.99253655218224,1.0,6.0,1288.75927734375,1563.11572265625,1993.40234375,17.0,161.0,0,1,QTg
685,21.180127,92.150603,6.515369705920962,6.42124058419111,6.524804420104004,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,161.0,0,0,QTg
686,21.181998,92.152617,6.038248472703492,6.12021058852713,6.223774424440022,2.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,161.0,0,0,QTg
687,21.18144,92.14956,6.515369705920962,6.597331821744598,6.700895646731704,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,161.0,0,0,QTg
688,21.178969,92.148267,7.242368423106126,7.926390562511016,8.029954398423913,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.0,161.0,0,0,QTg
691,21.18451,92.150026,6.339278468367474,6.42124058419111,6.524804420104004,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.308012008666992,161.0,0,0,QTg
695,21.183745,92.151754,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,371.0,0,0,QTg
698,21.184736,92.154171,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,371.0,0,0,QTg
699,21.184183,92.15349,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0,0,QTg
700,21.184884,92.152669,7.038248459802176,7.350659506110898,7.454223359170994,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.283039093017578,371.0,0,1,QTg
701,21.184181,92.151772,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,371.0,0,0,QTg
703,21.186131,92.155477,6.883346485072072,6.965308600895708,7.068872432026298,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.333073616027832,371.0,0,1,QTg
708,21.184121,92.153562,6.339278468367474,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.07076072692871,161.0,0,0,QTg
736,21.18244,92.144457,6.515369705920962,6.597331821744598,6.700895646731704,2.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.141519546508793,161.0,0,0,QTg
737,21.18061,92.146078,6.339278468367474,6.42124058419111,6.524804420104004,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,161.0,0,0,QTg
743,21.182553,92.143823,8.838965473414667,9.109215140777652,9.21277897604756,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.170828819274902,161.0,0,0,QTg
746,21.183753,92.144136,6.038248472703492,6.118351071105828,6.22224769381081,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,14.39169216156006,161.0,0,0,QTg
747,21.183525,92.14496,6.737218464138196,6.819180579961832,6.922744422290446,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.383108139038086,161.0,0,0,QTg
748,21.181792,92.146888,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,161.0,0,0,QTg
749,21.180254,92.144084,7.710346288092316,7.792308403915952,7.895872255467414,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.100069046020508,161.0,0,0,QTg
750,21.183095,92.146674,6.515369705920962,6.42124058419111,6.524804420104004,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,161.0,0,0,QTg
751,21.181164,92.146766,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,161.0,0,1,QTg
752,21.177964,92.145186,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.069980621337892,161.0,0,0,QTg
753,21.178801,92.148157,7.84442844668738,7.926390562511016,8.029954398423913,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.220863342285156,161.0,0,0,QTg
755,21.187716,92.151143,6.339278468367474,6.12021058852713,6.223774424440022,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,371.0,0,0,QTg
757,21.186039,92.148999,6.515369705920962,6.597331821744598,6.700895646731704,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,161.0,0,0,QTg
758,21.184599,92.14761600000001,6.737218464138196,7.65168950177488,7.755253354834974,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.90773582458496,161.0,0,0,QTg
760,21.192859,92.149565,6.339278468367474,6.42124058419111,6.524804420104004,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,161.0,0,0,QTg
761,21.190759,92.14807,6.036085725945588,6.118351071105828,6.22224769381081,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.283042907714844,161.0,0,0,QTg
762,21.191675,92.149065,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.07076072692871,161.0,0,0,QTg
768,21.189238,92.147631,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,161.0,0,0,QTg
769,21.190882,92.150495,6.038248472703492,6.12021058852713,6.223774424440022,2.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,23.0,161.0,0,0,QTg
770,21.188757,92.148884,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,161.0,0,1,QTg
771,21.189032,92.151279,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0,0,QTg
772,21.188026,92.149978,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0,1,QTg
773,21.188377,92.149435,6.515369705920962,6.597331821744598,6.700895646731704,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,161.0,0,0,QTg
774,21.186967,92.147962,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,25.0,161.0,0,0,QTg
775,21.186995,92.148994,6.737218464138196,6.722270579855092,6.825834415767984,2.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,161.0,0,0,QTg
776,21.186372,92.149632,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,371.0,0,0,QTg
777,21.186348,92.151109,6.816399701584942,6.89836181740858,7.001925642395684,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.19155406951904,371.0,0,0,QTg
778,21.186375,92.150115,6.339278468367474,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,371.0,0,0,QTg
781,21.187362,92.146115,6.339278468367474,7.891062588142622,7.994626425639258,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.283039093017578,161.0,0,0,QTg
782,21.186225,92.14568000000001,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,161.0,0,1,QTg
783,21.184563,92.146762,6.339278468367474,6.12021058852713,6.223774424440022,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,161.0,0,0,QTg
784,21.202823,92.153015,6.339278468367474,6.42124058419111,6.524804420104004,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0,0,QTg
788,21.20011,92.151445,7.43618845815316,7.518150573976798,7.62171443181494,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.333073616027832,459.0,0,0,QTg
791,21.203394,92.152357,6.339278468367474,6.42124058419111,6.524804420104004,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,767.0,0,1,QTg
811,21.203295,92.1517,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,459.0,0,0,QTg
815,21.202366,92.151781,6.816399701584942,6.89836181740858,7.001925642395684,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,459.0,0,0,QTg
816,21.202299,92.152105,6.737218464138196,6.819180579961832,6.922744422290446,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.07076072692871,459.0,0,0,QTg
817,21.200699,92.153184,7.117429697248924,7.19939181307256,7.302955638059666,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,459.0,0,0,QTg
818,21.201691,92.155979,6.339278468367474,6.42124058419111,6.524804420104004,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.54179573059082,459.0,0,0,QTg
819,21.201712,92.155223,7.515369697320084,7.59733181314372,7.700895664026628,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.583246231079102,459.0,0,0,QTg
820,21.202952,92.153801,6.515369705920962,6.597331821744598,6.700895646731704,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,767.0,0,0,QTg
822,21.206098,92.153974,6.737218464138196,7.844486452042392,7.948050315455514,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.19155406951904,767.0,0,0,QTg
823,21.206219,92.152208,6.515369705920962,6.597331821744598,6.700895646731704,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.241588592529297,767.0,0,0,QTg
824,21.205565,92.152108,6.737218464138196,6.819180579961832,6.922744422290446,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,767.0,0,1,QTg
825,21.205435,92.15283400000001,6.515369705920962,6.42124058419111,6.524804420104004,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,767.0,0,0,QTg
826,21.204139,92.151451,6.816399701584942,6.89836181740858,7.001925642395684,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,767.0,0,0,QTg
827,21.205664,92.151306,6.339278468367474,6.42124058419111,6.524804420104004,2.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,767.0,0,0,QTg
828,21.20465,92.154019,6.883346485072072,7.852604322069638,7.9561681614433,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.441726684570312,767.0,0,1,QTg
829,21.204794,92.152359,6.883346485072072,6.965308600895708,7.068872432026298,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0,0,QTg
830,21.203301,92.153724,6.038248472703492,6.965308600895708,7.068872432026298,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,767.0,0,0,QTg
831,21.203205,92.152661,6.515369705920962,6.597331821744598,6.700895646731704,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,767.0,0,0,QTg
835,21.212848,92.16092200000001,6.816399701584942,6.89836181740858,7.001925642395684,2.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.39169216156006,778.0,0,0,QTg
836,21.211807,92.161458,6.038248472703492,6.12021058852713,6.223774424440022,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,778.0,0,0,QTg
1,21.195371,92.137819,6.33711572160957,6.41938106676981,6.523277689474792,2.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,161.0,1,0,QTdt
2,21.195408,92.137881,6.33711572160957,7.623501017172444,7.727397639588536,2.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,161.0,1,0,QTdt
3,21.195109,92.138158,6.036085725945588,6.41938106676981,6.523277689474792,2.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,25.0,161.0,1,0,QTdt
4,21.195077,92.13794,6.036085725945588,6.118351071105828,6.22224769381081,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,25.0,161.0,1,1,QTdt
5,21.191602,92.13792,6.513206959163058,6.595472304323296,6.69936893768308,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,23.0,161.0,1,0,QTdt
6,21.191094,92.139632,6.036085725945588,6.118351071105828,6.22224769381081,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.050035476684567,161.0,1,0,QTdt
7,21.18798,92.137061,6.036085725945588,6.118351071105828,6.22224769381081,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,26.0,161.0,1,0,QTdt
8,21.187687,92.137115,6.036085725945588,6.118351071105828,6.22224769381081,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,27.0,161.0,1,0,QTdt
9,21.186969,92.137313,6.036085725945588,6.118351071105828,6.22224769381081,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,23.0,161.0,1,0,QTdt
10,21.187229,92.136547,6.33711572160957,6.41938106676981,6.523277689474792,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,24.0,161.0,1,0,QTdt
11,21.191466,92.141624,6.036085725945588,6.118351071105828,6.22224769381081,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,161.0,1,0,QTdt
12,21.191315,92.139878,6.33711572160957,6.118351071105828,6.22224769381081,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,161.0,1,0,QTdt
13,21.205852,92.141338,6.33711572160957,6.41938106676981,6.523277689474792,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,24.0,767.0,1,0,QTdt
14,21.204411,92.140678,6.036085725945588,6.118351071105828,6.22224769381081,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,26.0,767.0,1,0,QTdt
15,21.204197,92.141095,6.036085725945588,6.118351071105828,6.22224769381081,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,27.0,767.0,1,0,QTdt
16,21.20415,92.140843,6.036085725945588,6.118351071105828,6.22224769381081,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,27.0,767.0,1,0,QTdt
17,21.204701,92.142285,6.036085725945588,6.118351071105828,6.22224769381081,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,767.0,1,0,QTdt
18,21.207861,92.14143600000001,6.036085725945588,6.118351071105828,6.22224769381081,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,24.0,767.0,1,1,QTdt
19,21.208291,92.134621,6.036085725945588,6.118351071105828,6.22224769381081,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,24.0,767.0,1,0,QTdt
20,21.20694,92.135062,6.036085725945588,6.118351071105828,6.22224769381081,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,767.0,1,0,QTdt
21,21.206937,92.134959,6.036085725945588,6.118351071105828,6.22224769381081,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,767.0,1,0,QTdt
