Landslide_ID,Latitude,Longitude,Flow_accumulation_10yr_multiplied_log,Flow_accumulation_20yr_multiplied_log,Flow_accumulation_50yr_multiplied_log,Slope_classification,Flow_direction,Runoff_10yr,Runoff_20yr,Runoff_50yr,Fill_sinks,Basins,Landslide_Occurred
173,21.210214,92.158985,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,778.0,0
174,21.210444,92.157525,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,24.0,767.0,0
175,21.209999,92.15862,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,767.0,0
176,21.209818,92.156787,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,767.0,0
177,21.209144,92.158012,7.453221795864088,7.535183911687724,7.63874775993854,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.045698165893556,767.0,0
178,21.208203,92.154513,6.339278468367474,6.42124058419111,6.524804420104004,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0
179,21.210809,92.154904,6.339278468367474,6.597331821744598,6.700895646731704,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.10007095336914,767.0,0
180,21.210443,92.154626,6.515369705920962,6.597331821744598,6.700895646731704,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.07076072692871,767.0,0
181,21.209555,92.153164,8.033883654920992,8.115845770744627,6.700895646731704,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.7532958984375,767.0,0
182,21.209555,92.15584,7.745818645006924,7.82778076083056,7.886532234972914,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0
183,21.207866,92.15536,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0
184,21.20902,92.16377,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,767.0,0
185,21.208135,92.163634,7.582316511524632,7.66427862734827,7.767842473422866,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.05003547668457,767.0,0
186,21.208888,92.162976,6.816399701584942,6.89836181740858,7.001925642395684,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,767.0,0
187,21.208437,92.162496,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0
188,21.20886,92.161834,6.339278468367474,7.023300575519072,7.126864411431966,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,767.0,0
189,21.209982,92.162374,6.816399701584942,6.89836181740858,7.001925642395684,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,767.0,0
190,21.207062,92.159662,6.99249097497542,7.074453090799056,7.178016930276238,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.045698165893556,767.0,0
191,21.208444,92.159247,6.339278468367474,6.42124058419111,6.524804420104004,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,767.0,0
192,21.210804,92.159851,7.038248459802176,7.120210575625814,7.223774417954426,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.220863342285156,778.0,0
193,21.210443,92.160752,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,778.0,0
194,21.209349,92.160215,6.339278468367474,6.7222705476018,6.825834383340004,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,767.0,0
195,21.207664,92.158601,6.339278468367474,6.42124058419111,6.524804420104004,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0
196,21.208551,92.158451,6.339278468367474,6.42124058419111,6.524804420104004,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0
197,21.21403,92.165844,6.941338427442146,7.023300543265782,7.126864379003984,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.733349800109863,778.0,0
198,21.21345,92.166797,6.339278468367474,6.12021058852713,6.700895646731704,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,611.0,0
199,21.211215,92.167656,6.502083391230894,6.585902718062922,6.69150655651826,1.0,2.0,1288.75927734375,1563.11572265625,1993.40234375,14.0,611.0,0
200,21.209557,92.167062,6.024962158013426,6.108781484845452,6.214385312844158,1.0,4.0,1288.75927734375,1563.11572265625,1993.40234375,15.0,611.0,0
201,21.210302,92.167902,6.97920463161576,8.709754442775386,8.815358266582383,1.0,1.0,1288.75927734375,1563.11572265625,1993.40234375,13.170828819274902,611.0,0
202,21.209726,92.167083,6.024962158013426,6.108781484845452,6.214385312844158,1.0,7.0,1288.75927734375,1563.11572265625,1993.40234375,15.0,611.0,0
203,21.208072,92.166334,7.229082108416058,7.312901435248086,7.4185052623634,1.0,4.0,1288.75927734375,1563.11572265625,1993.40234375,15.0,611.0,0
204,21.209755,92.168029,6.325992153677406,6.710841443920124,6.816445271035438,1.0,1.0,1288.75927734375,1563.11572265625,1993.40234375,13.27089786529541,611.0,0
205,21.209247,92.167944,6.325992153677406,6.409811480509434,6.515415308508138,2.0,1.0,1288.75927734375,1563.11572265625,1993.40234375,13.370966911315918,611.0,0
206,21.209028,92.166768,6.502083391230894,6.585902718062922,6.69150655651826,1.0,2.0,1288.75927734375,1563.11572265625,1993.40234375,14.0,611.0,0
207,21.207043,92.167713,7.347181437388636,7.431000764220662,7.536604596532516,1.0,1.0,1288.75927734375,1563.11572265625,1993.40234375,13.79196834564209,611.0,0
208,21.205337,92.164426,7.22908214066935,7.312901467501376,7.418505295500082,1.0,2.0,1288.75927734375,1563.11572265625,1993.40234375,18.0,459.0,0
209,21.206566,92.16458,6.024962158013426,6.108781484845452,6.214385312844158,1.0,1.0,1288.75927734375,1563.11572265625,1993.40234375,23.0,459.0,0
210,21.20582,92.164459,6.803113386894876,6.807751476280156,6.81644530417212,1.0,4.0,1288.75927734375,1563.11572265625,1993.40234375,20.0,459.0,0
211,21.207388,92.165212,6.339278468367474,6.42124058419111,6.524804420104004,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,611.0,0
212,21.207746,92.166155,7.024962145112108,7.108781471944136,7.214385292962148,1.0,2.0,1288.75927734375,1563.11572265625,1993.40234375,14.070759773254396,611.0,0
213,21.205936,92.165356,6.325992153677406,6.108781484845452,6.214385312844158,1.0,4.0,1288.75927734375,1563.11572265625,1993.40234375,23.0,459.0,0
214,21.207463,92.161202,6.339278468367474,6.42124058419111,6.524804420104004,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.316596031188965,767.0,0
215,21.207524,92.164856,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,611.0,0
216,21.20773,92.163257,6.038248472703492,6.12021058852713,6.223774424440022,2.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,767.0,0
217,21.207027,92.164055,6.339278468367474,6.42124058419111,6.524804420104004,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,23.0,767.0,0
218,21.20646,92.161693,6.339278468367474,6.42124058419111,6.524804420104004,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.170828819274902,767.0,0
219,21.206743,92.163306,6.339278468367474,6.42124058419111,6.524804420104004,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,767.0,0
220,21.204957,92.162305,6.339278468367474,7.120210575625814,7.223774417954426,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.10007095336914,767.0,0
221,21.205314,92.16237,6.515369705920962,6.597331821744598,6.700895646731704,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.07076072692871,767.0,0
222,21.206633,92.160793,7.823578327806472,7.90554044363011,8.009104273804159,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.070759773254396,767.0,0
223,21.206209,92.159444,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,767.0,0
224,21.205382,92.160964,6.515369705920962,6.597331821744598,6.700895646731704,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.362382888793944,767.0,0
225,21.204623,92.160256,6.640308431778164,6.7222705476018,6.825834383340004,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.19155406951904,459.0,0
226,21.206434,92.159024,6.883346485072072,7.234153916023742,7.33771776427456,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.833418846130373,767.0,0
227,21.208423,92.156295,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,767.0,0
228,21.20668,92.155984,6.640308431778164,7.876085397800148,7.979649243133236,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.262313842773438,767.0,0
229,21.206199,92.155229,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0
230,21.206091,92.156466,6.038248472703492,6.597331821744598,6.700895646731704,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,767.0,0
231,21.206189,92.156134,6.640308431778164,6.7222705476018,6.825834383340004,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,767.0,0
232,21.204659,92.155674,6.515369705920962,6.42124058419111,6.524804420104004,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,767.0,0
233,21.205091,92.156053,6.339278468367474,6.42124058419111,6.524804420104004,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0
234,21.205295,92.157281,6.038248472703492,6.12021058852713,6.223774424440022,2.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,767.0,0
235,21.205231,92.159013,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,459.0,0
236,21.205278,92.158913,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,459.0,0
237,21.204129,92.159616,6.515369705920962,6.597331821744598,6.700895646731704,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,459.0,0
238,21.204435,92.156994,6.515369705920962,6.597331821744598,6.700895646731704,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0
239,21.201589,92.156806,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,459.0,0
240,21.204146,92.155498,6.038248472703492,6.12021058852713,6.223774424440022,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,767.0,0
241,21.203503,92.155053,6.339278468367474,6.42124058419111,6.524804420104004,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.774800300598145,767.0,0
242,21.203224,92.156698,6.339278468367474,6.42124058419111,6.524804420104004,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,767.0,0
243,21.20418,92.156569,6.038248472703492,6.12021058852713,6.223774424440022,1.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,767.0,0
244,21.204167,92.15721,6.051792231717158,6.131847273092464,6.233320725758888,1.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,18.0,459.0,0
245,21.20255,92.156939,6.051792231717158,6.131847273092464,6.233320725758888,2.0,5.0,1370.8876953125,1648.37841796875,2082.238037109375,20.0,459.0,0
246,21.202221,92.155495,7.58231648203591,6.12021058852713,6.223774424440022,2.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.662590026855469,459.0,0
247,21.203619,92.159599,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,459.0,0
248,21.199896,92.157643,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.070759773254396,459.0,0
249,21.200506,92.157035,6.35282222738114,6.432877268756444,6.53435072142287,2.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,12.170828819274902,459.0,0
250,21.202931,92.158057,6.051792231717158,6.131847273092464,6.233320725758888,1.0,6.0,1370.8876953125,1648.37841796875,2082.238037109375,22.0,459.0,0
251,21.201414,92.158747,6.653852223045122,6.733907264420426,6.83538071708685,1.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,11.0,459.0,0
252,21.201945,92.159916,6.528913464934628,6.608968506309932,6.710441948755598,1.0,4.0,1370.8876953125,1648.37841796875,2082.238037109375,12.0,459.0,0
253,21.200354,92.159683,8.713604899968344,8.793659941343648,8.895133397542624,2.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,9.662590026855469,459.0,0
254,21.200572,92.158797,8.672968483553735,8.753023524929038,8.85449698734659,1.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,9.833418846130373,459.0,0
255,21.201788,92.160457,6.65385219079183,7.623208969007594,7.724682441082902,1.0,4.0,1370.8876953125,1648.37841796875,2082.238037109375,11.070759773254396,459.0,0
256,21.201958,92.161896,6.051792231717158,6.131847273092464,6.233320725758888,1.0,5.0,1370.8876953125,1648.37841796875,2082.238037109375,17.0,459.0,0
257,21.200573,92.162316,6.051792231717158,6.131847273092464,6.233320725758888,1.0,5.0,1370.8876953125,1648.37841796875,2082.238037109375,13.0,459.0,0
258,21.200499,92.161636,6.051792231717158,7.454066552467674,7.555540031067126,2.0,5.0,1370.8876953125,1648.37841796875,2082.238037109375,13.0,459.0,0
259,21.203833,92.162032,6.737218464138196,6.819180579961832,6.922744422290446,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.220863342285156,459.0,0
260,21.204326,92.161338,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,459.0,0
261,21.20245,92.159977,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,459.0,0
262,21.204298,92.160651,6.941338459695436,7.023300575519072,7.126864411431966,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.19155406951904,459.0,0
263,21.203086,92.161083,6.640308431778164,6.7222705476018,6.825834383340004,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.170828819274902,459.0,0
264,21.202344,92.161427,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,459.0,0
265,21.204306,92.165866,6.024962158013426,6.108781484845452,6.214385312844158,1.0,3.0,1288.75927734375,1563.11572265625,1993.40234375,18.0,459.0,0
266,21.205238,92.163516,6.038248472703492,6.597331821744598,6.700895646731704,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,459.0,0
267,21.203587,92.164094,6.024962158013426,6.108781484845452,6.214385312844158,1.0,1.0,1288.75927734375,1563.11572265625,1993.40234375,15.070759773254396,459.0,0
268,21.205241,92.163833,6.640308464031454,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.12079620361328,459.0,0
269,21.203766,92.162741,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,459.0,0
270,21.20519,92.16608,6.024962158013426,6.108781484845452,6.214385312844158,1.0,0.0,1288.75927734375,1563.11572265625,1993.40234375,20.0,459.0,0
271,21.205242,92.167735,7.138905485510038,6.585902718062922,6.69150655651826,1.0,2.0,1288.75927734375,1563.11572265625,1993.40234375,15.0,611.0,0
272,21.204859,92.166371,6.024962158013426,6.108781484845452,6.214385312844158,1.0,2.0,1288.75927734375,1563.11572265625,1993.40234375,18.0,459.0,0
273,21.20412,92.16825,6.723932149448128,6.807751476280156,6.913355297298166,1.0,4.0,1288.75927734375,1563.11572265625,1993.40234375,16.0,459.0,0
274,21.205421,92.169015,6.024962158013426,6.108781484845452,6.214385312844158,1.0,7.0,1288.75927734375,1563.11572265625,1993.40234375,18.0,611.0,0
275,21.205575,92.168996,6.502083391230894,6.585902718062922,6.69150655651826,1.0,6.0,1288.75927734375,1563.11572265625,1993.40234375,16.0,611.0,0
276,21.204968,92.169933,6.024962158013426,6.108781484845452,6.214385312844158,1.0,7.0,1288.75927734375,1563.11572265625,1993.40234375,20.0,611.0,0
277,21.20829,92.168843,6.024962158013426,6.108781484845452,6.214385312844158,1.0,7.0,1288.75927734375,1563.11572265625,1993.40234375,19.0,611.0,0
278,21.20652,92.167771,7.303715721620338,7.387535048452366,7.493138884148376,1.0,1.0,1288.75927734375,1563.11572265625,1993.40234375,13.892037391662598,611.0,0
279,21.206757,92.170182,6.502083391230894,6.585902718062922,6.69150655651826,1.0,6.0,1288.75927734375,1563.11572265625,1993.40234375,21.07076072692871,611.0,0
280,21.206088,92.168877,7.32599214077609,7.409811467608118,7.059483329189356,1.0,6.0,1288.75927734375,1563.11572265625,1993.40234375,14.070759773254396,611.0,0
281,21.207401,92.169327,6.325992153677406,6.409811480509434,6.515415308508138,1.0,6.0,1288.75927734375,1563.11572265625,1993.40234375,18.0,611.0,0
282,21.207163,92.169011,6.928052112752078,7.011871439584104,7.117475266699418,1.0,6.0,1288.75927734375,1563.11572265625,1993.40234375,16.0,611.0,0
283,21.201516,92.169031,6.723932149448128,6.807751476280156,6.913355297298166,1.0,6.0,1288.75927734375,1563.11572265625,1993.40234375,6.0,459.0,0
284,21.202932,92.16946,6.024962158013426,6.108781484845452,6.214385312844158,2.0,5.0,1288.75927734375,1563.11572265625,1993.40234375,17.0,459.0,0
285,21.20284,92.168037,6.97920463161576,7.011871439584104,7.117475266699418,1.0,4.0,1288.75927734375,1563.11572265625,1993.40234375,8.0,459.0,0
286,21.202322,92.167337,6.024962158013426,6.409811480509434,6.515415308508138,2.0,2.0,1288.75927734375,1563.11572265625,1993.40234375,6.0,459.0,0
287,21.203401,92.164055,6.024962158013426,6.108781484845452,6.214385312844158,1.0,1.0,1288.75927734375,1563.11572265625,1993.40234375,15.070759773254396,459.0,0
288,21.203154,92.165311,6.325992153677406,6.409811480509434,6.515415308508138,1.0,2.0,1288.75927734375,1563.11572265625,1993.40234375,14.0,459.0,0
289,21.202914,92.164284,6.325992153677406,6.409811480509434,6.515415308508138,1.0,0.0,1288.75927734375,1563.11572265625,1993.40234375,16.0,459.0,0
290,21.201093,92.165023,6.325992153677406,6.409811480509434,6.515415308508138,2.0,2.0,1288.75927734375,1563.11572265625,1993.40234375,6.0,459.0,0
291,21.202298,92.164789,6.024962158013426,6.710841476173416,6.81644530417212,1.0,3.0,1288.75927734375,1563.11572265625,1993.40234375,16.07076072692871,459.0,0
292,21.20153,92.16264,6.896890244085738,6.976945285461042,7.078418752177594,1.0,5.0,1370.8876953125,1648.37841796875,2082.238037109375,14.0,459.0,0
293,21.201035,92.163607,6.35282222738114,6.830817264527166,6.932290723750316,2.0,4.0,1370.8876953125,1648.37841796875,2082.238037109375,10.0,459.0,0
294,21.209796,92.154901,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,767.0,0
295,21.208965,92.157169,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,767.0,0
296,21.20376,92.164778,6.627022149341388,6.710841476173416,6.81644530417212,1.0,2.0,1288.75927734375,1563.11572265625,1993.40234375,14.0,459.0,0
297,21.21186,92.157145,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,23.0,767.0,0
298,21.218329,92.154553,6.038248472703492,6.12021058852713,6.223774424440022,2.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,767.0,0
299,21.209897,92.145372,6.73505571738029,6.817321062540532,6.92121767862152,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,16.191556930541992,767.0,0
300,21.213797,92.141276,7.182213733978148,7.19753229565126,7.301428929011042,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,14.0,767.0,0
301,21.215072,92.159123,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,778.0,0
302,21.215123,92.148842,6.33711572160957,6.41938106676981,6.523277689474792,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,13.0,767.0,0
303,21.212789,92.147933,6.73505571738029,6.817321062540532,6.92121767862152,2.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,13.0,767.0,0
304,21.213903,92.158204,6.515369705920962,7.074453090799056,7.178016930276238,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,778.0,0
305,21.215115,92.15343,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,27.0,767.0,0
306,21.214571,92.153014,6.339278468367474,6.42124058419111,6.524804420104004,2.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,23.0,767.0,0
307,21.21447,92.150712,6.036085725945588,6.118351071105828,6.22224769381081,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.0,767.0,0
308,21.208802,92.146867,6.33711572160957,6.41938106676981,6.523277689474792,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
309,21.208499,92.151125,6.515369705920962,7.65168947141884,7.755253324314524,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.050034523010254,767.0,0
310,21.207146,92.15131,6.515369705920962,6.42124058419111,6.524804420104004,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,767.0,0
311,21.208646,92.148945,6.036085725945588,6.118351071105828,6.22224769381081,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,767.0,0
312,21.210113,92.149149,6.036085725945588,6.118351071105828,6.22224769381081,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,767.0,0
313,21.213156,92.152151,6.038248472703492,6.12021058852713,6.524804420104004,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,767.0,0
314,21.210228,92.152979,6.816399701584942,6.819180579961832,6.922744422290446,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.71184539794922,767.0,0
315,21.212864,92.156399,6.515369705920962,6.597331821744598,6.700895646731704,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,767.0,0
316,21.208335,92.14407,6.036085725945588,6.118351071105828,6.22224769381081,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,767.0,0
317,21.204859,92.140128,6.63814568502026,6.896502299987278,7.00039893334706,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,767.0,0
318,21.206061,92.143884,6.814236954827038,6.595472304323296,6.69936893768308,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.170831680297848,767.0,0
319,21.217951,92.156934,6.515369705920962,6.597331821744598,6.700895646731704,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,778.0,0
320,21.215197,92.156722,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,26.0,778.0,0
321,21.21271,92.159731,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,778.0,0
322,21.206663,92.139057,7.11526695049102,7.19753229565126,7.301428929011042,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.31235313415528,767.0,0
323,21.205161,92.148218,6.33711572160957,8.406152811011298,8.510049438837925,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.262313842773438,767.0,0
324,21.203181,92.13622,6.33711572160957,6.817321062540532,6.92121767862152,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,767.0,0
325,21.210898,92.137223,8.143295695593459,8.225561040753696,8.329457663458678,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.0,767.0,0
326,21.209225,92.135274,6.33711572160957,6.118351071105828,6.22224769381081,2.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.291627883911133,767.0,0
327,21.207605,92.136229,6.036085725945588,6.118351071105828,6.22224769381081,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,24.0,767.0,0
328,21.205387,92.136047,6.814236954827038,6.817321062540532,6.92121767862152,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.370973587036133,767.0,0
329,21.202148,92.137656,6.036085725945588,6.118351071105828,6.22224769381081,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,27.0,767.0,0
330,21.212406,92.13875,6.33711572160957,6.41938106676981,6.523277689474792,2.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,767.0,0
331,21.205917,92.138603,6.63814568502026,6.7204110301805,8.230847839411366,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.421009063720703,767.0,0
332,21.209611,92.135721,6.036085725945588,7.419381053868494,7.523277669949484,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.22086715698241,767.0,0
333,21.203508,92.138155,6.036085725945588,6.118351071105828,6.22224769381081,2.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,23.0,767.0,0
334,21.207046,92.137167,6.036085725945588,6.118351071105828,6.22224769381081,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,24.0,767.0,0
335,21.22168,92.153335,6.038248472703492,6.42124058419111,6.524804420104004,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,11.0,778.0,0
336,21.221231,92.153518,6.816399701584942,6.89836181740858,7.001925642395684,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,9.0,778.0,0
337,21.21971,92.153581,6.038248472703492,6.12021058852713,6.223774424440022,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,778.0,0
338,21.219855,92.15319,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,767.0,0
339,21.218907,92.155333,6.515369705920962,6.597331821744598,6.700895646731704,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,9.0,778.0,0
340,21.220379,92.15039,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,11.0,767.0,0
341,21.219498,92.150565,6.515369705920962,6.597331821744598,6.700895646731704,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.0,767.0,0
342,21.218474,92.15291,6.038248472703492,6.12021058852713,6.223774424440022,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,767.0,0
343,21.217412,92.153375,7.778611116456704,7.860573232280342,7.964137086223082,2.0,0.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.220863342285156,767.0,0
344,21.216912,92.152307,6.339278468367474,6.597331821744598,6.700895646731704,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,767.0,0
